,step,success,seed,env,agent,episode_success,env_step,reward,episode_reward
118,2200000,,1,dog-stand,DreamerV3,,2200000,19.0,19.0
119,2300000,,1,dog-stand,DreamerV3,,2300000,19.3,19.3
120,2700000,,1,dog-stand,DreamerV3,,2700000,27.7,27.7
121,3100000,,1,dog-stand,DreamerV3,,3100000,22.1,22.1
122,3800000,,1,dog-stand,DreamerV3,,3800000,22.5,22.5
123,3900000,,1,dog-stand,DreamerV3,,3900000,22.9,22.9
124,4200000,,1,dog-stand,DreamerV3,,4200000,22.4,22.4
125,4700000,,1,dog-stand,DreamerV3,,4700000,33.8,33.8
126,5200000,,1,dog-stand,DreamerV3,,5200000,19.9,19.9
127,5500000,,1,dog-stand,DreamerV3,,5500000,20.8,20.8
128,5700000,,1,dog-stand,DreamerV3,,5700000,23.8,23.8
129,6000000,,1,dog-stand,DreamerV3,,6000000,19.6,19.6
130,6200000,,1,dog-stand,DreamerV3,,6200000,19.0,19.0
131,6300000,,1,dog-stand,DreamerV3,,6300000,20.9,20.9
132,6600000,,1,dog-stand,DreamerV3,,6600000,19.1,19.1
133,6700000,,1,dog-stand,DreamerV3,,6700000,17.8,17.8
134,6900000,,1,dog-stand,DreamerV3,,6900000,19.2,19.2
135,7100000,,1,dog-stand,DreamerV3,,7100000,48.5,48.5
136,7400000,,1,dog-stand,DreamerV3,,7400000,17.0,17.0
137,7500000,,1,dog-stand,DreamerV3,,7500000,24.8,24.8
138,7800000,,1,dog-stand,DreamerV3,,7800000,20.0,20.0
139,8100000,,1,dog-stand,DreamerV3,,8100000,20.4,20.4
140,8200000,,1,dog-stand,DreamerV3,,8200000,19.4,19.4
141,8500000,,1,dog-stand,DreamerV3,,8500000,20.2,20.2
142,8600000,,1,dog-stand,DreamerV3,,8600000,19.7,19.7
143,8700000,,1,dog-stand,DreamerV3,,8700000,18.8,18.8
144,8900000,,1,dog-stand,DreamerV3,,8900000,19.9,19.9
145,9000000,,1,dog-stand,DreamerV3,,9000000,21.4,21.4
146,9500000,,1,dog-stand,DreamerV3,,9500000,28.5,28.5
147,9600000,,1,dog-stand,DreamerV3,,9600000,31.3,31.3
148,9800000,,1,dog-stand,DreamerV3,,9800000,22.4,22.4
149,10800000,,1,dog-stand,DreamerV3,,10800000,40.7,40.7
150,11500000,,1,dog-stand,DreamerV3,,11500000,20.2,20.2
151,11900000,,1,dog-stand,DreamerV3,,11900000,19.5,19.5
152,12200000,,1,dog-stand,DreamerV3,,12200000,20.1,20.1
153,12600000,,1,dog-stand,DreamerV3,,12600000,18.9,18.9
154,13000000,,1,dog-stand,DreamerV3,,13000000,28.6,28.6
155,13200000,,1,dog-stand,DreamerV3,,13200000,18.0,18.0
156,13300000,,1,dog-stand,DreamerV3,,13300000,20.2,20.2
157,13600000,,1,dog-stand,DreamerV3,,13600000,17.9,17.9
158,13700000,,1,dog-stand,DreamerV3,,13700000,19.6,19.6
159,13800000,,1,dog-stand,DreamerV3,,13800000,19.1,19.1
0,0,,3,cartpole-swingup-sparse,DreamerV3,,0,0.0,0.0
1,100000,,3,cartpole-swingup-sparse,DreamerV3,,100000,94.7,94.7
2,200000,,3,cartpole-swingup-sparse,DreamerV3,,200000,258.6,258.6
3,300000,,3,cartpole-swingup-sparse,DreamerV3,,300000,735.0,735.0
4,400000,,3,cartpole-swingup-sparse,DreamerV3,,400000,728.3,728.3
5,500000,,3,cartpole-swingup-sparse,DreamerV3,,500000,770.2,770.2
6,600000,,3,cartpole-swingup-sparse,DreamerV3,,600000,753.4,753.4
7,700000,,3,cartpole-swingup-sparse,DreamerV3,,700000,703.6,703.6
8,800000,,3,cartpole-swingup-sparse,DreamerV3,,800000,748.0,748.0
9,900000,,3,cartpole-swingup-sparse,DreamerV3,,900000,782.3,782.3
10,1000000,,3,cartpole-swingup-sparse,DreamerV3,,1000000,754.4,754.4
11,1100000,,3,cartpole-swingup-sparse,DreamerV3,,1100000,760.3,760.3
12,1200000,,3,cartpole-swingup-sparse,DreamerV3,,1200000,687.5,687.5
13,1300000,,3,cartpole-swingup-sparse,DreamerV3,,1300000,780.5,780.5
14,1400000,,3,cartpole-swingup-sparse,DreamerV3,,1400000,763.2,763.2
15,1500000,,3,cartpole-swingup-sparse,DreamerV3,,1500000,785.2,785.2
16,1600000,,3,cartpole-swingup-sparse,DreamerV3,,1600000,769.2,769.2
17,1700000,,3,cartpole-swingup-sparse,DreamerV3,,1700000,787.2,787.2
18,1800000,,3,cartpole-swingup-sparse,DreamerV3,,1800000,725.3,725.3
19,1900000,,3,cartpole-swingup-sparse,DreamerV3,,1900000,792.8,792.8
20,2000000,,3,cartpole-swingup-sparse,DreamerV3,,2000000,790.6,790.6
21,2100000,,3,cartpole-swingup-sparse,DreamerV3,,2100000,759.1,759.1
22,2200000,,3,cartpole-swingup-sparse,DreamerV3,,2200000,791.8,791.8
23,2300000,,3,cartpole-swingup-sparse,DreamerV3,,2300000,778.1,778.1
24,2400000,,3,cartpole-swingup-sparse,DreamerV3,,2400000,770.4,770.4
25,2500000,,3,cartpole-swingup-sparse,DreamerV3,,2500000,792.2,792.2
26,2600000,,3,cartpole-swingup-sparse,DreamerV3,,2600000,781.7,781.7
27,2700000,,3,cartpole-swingup-sparse,DreamerV3,,2700000,770.7,770.7
28,2800000,,3,cartpole-swingup-sparse,DreamerV3,,2800000,777.9,777.9
29,2900000,,3,cartpole-swingup-sparse,DreamerV3,,2900000,790.9,790.9
30,3000000,,3,cartpole-swingup-sparse,DreamerV3,,3000000,765.0,765.0
31,3100000,,3,cartpole-swingup-sparse,DreamerV3,,3100000,780.3,780.3
32,3200000,,3,cartpole-swingup-sparse,DreamerV3,,3200000,784.1,784.1
33,3300000,,3,cartpole-swingup-sparse,DreamerV3,,3300000,779.0,779.0
34,3400000,,3,cartpole-swingup-sparse,DreamerV3,,3400000,772.2,772.2
35,3500000,,3,cartpole-swingup-sparse,DreamerV3,,3500000,766.3,766.3
36,3600000,,3,cartpole-swingup-sparse,DreamerV3,,3600000,774.0,774.0
37,3700000,,3,cartpole-swingup-sparse,DreamerV3,,3700000,773.7,773.7
38,3800000,,3,cartpole-swingup-sparse,DreamerV3,,3800000,693.9,693.9
39,0,,2,cartpole-swingup-sparse,DreamerV3,,0,5.0,5.0
40,100000,,2,cartpole-swingup-sparse,DreamerV3,,100000,435.6,435.6
41,200000,,2,cartpole-swingup-sparse,DreamerV3,,200000,814.0,814.0
42,300000,,2,cartpole-swingup-sparse,DreamerV3,,300000,792.3,792.3
43,400000,,2,cartpole-swingup-sparse,DreamerV3,,400000,753.6,753.6
44,500000,,2,cartpole-swingup-sparse,DreamerV3,,500000,770.8,770.8
45,600000,,2,cartpole-swingup-sparse,DreamerV3,,600000,776.7,776.7
46,700000,,2,cartpole-swingup-sparse,DreamerV3,,700000,743.2,743.2
47,800000,,2,cartpole-swingup-sparse,DreamerV3,,800000,800.6,800.6
48,900000,,2,cartpole-swingup-sparse,DreamerV3,,900000,786.3,786.3
49,1000000,,2,cartpole-swingup-sparse,DreamerV3,,1000000,804.5,804.5
50,1100000,,2,cartpole-swingup-sparse,DreamerV3,,1100000,778.6,778.6
51,1200000,,2,cartpole-swingup-sparse,DreamerV3,,1200000,795.6,795.6
52,1300000,,2,cartpole-swingup-sparse,DreamerV3,,1300000,805.7,805.7
53,1500000,,2,cartpole-swingup-sparse,DreamerV3,,1500000,793.8,793.8
54,1600000,,2,cartpole-swingup-sparse,DreamerV3,,1600000,785.0,785.0
55,1700000,,2,cartpole-swingup-sparse,DreamerV3,,1700000,800.3,800.3
56,1800000,,2,cartpole-swingup-sparse,DreamerV3,,1800000,789.2,789.2
57,1900000,,2,cartpole-swingup-sparse,DreamerV3,,1900000,814.0,814.0
58,2000000,,2,cartpole-swingup-sparse,DreamerV3,,2000000,812.9,812.9
59,2100000,,2,cartpole-swingup-sparse,DreamerV3,,2100000,818.4,818.4
60,2200000,,2,cartpole-swingup-sparse,DreamerV3,,2200000,833.7,833.7
61,2300000,,2,cartpole-swingup-sparse,DreamerV3,,2300000,763.3,763.3
62,2400000,,2,cartpole-swingup-sparse,DreamerV3,,2400000,773.9,773.9
63,2500000,,2,cartpole-swingup-sparse,DreamerV3,,2500000,711.6,711.6
64,2600000,,2,cartpole-swingup-sparse,DreamerV3,,2600000,772.6,772.6
65,2700000,,2,cartpole-swingup-sparse,DreamerV3,,2700000,781.6,781.6
66,2800000,,2,cartpole-swingup-sparse,DreamerV3,,2800000,823.9,823.9
67,2900000,,2,cartpole-swingup-sparse,DreamerV3,,2900000,792.2,792.2
68,3000000,,2,cartpole-swingup-sparse,DreamerV3,,3000000,808.3,808.3
69,3100000,,2,cartpole-swingup-sparse,DreamerV3,,3100000,754.2,754.2
70,3200000,,2,cartpole-swingup-sparse,DreamerV3,,3200000,812.3,812.3
71,3300000,,2,cartpole-swingup-sparse,DreamerV3,,3300000,819.2,819.2
72,3400000,,2,cartpole-swingup-sparse,DreamerV3,,3400000,728.4,728.4
73,3500000,,2,cartpole-swingup-sparse,DreamerV3,,3500000,794.6,794.6
74,3600000,,2,cartpole-swingup-sparse,DreamerV3,,3600000,825.7,825.7
75,3700000,,2,cartpole-swingup-sparse,DreamerV3,,3700000,830.5,830.5
76,3800000,,2,cartpole-swingup-sparse,DreamerV3,,3800000,820.6,820.6
77,3900000,,2,cartpole-swingup-sparse,DreamerV3,,3900000,821.6,821.6
78,0,,1,cartpole-swingup-sparse,DreamerV3,,0,0.0,0.0
79,100000,,1,cartpole-swingup-sparse,DreamerV3,,100000,415.5,415.5
80,200000,,1,cartpole-swingup-sparse,DreamerV3,,200000,772.1,772.1
81,300000,,1,cartpole-swingup-sparse,DreamerV3,,300000,791.4,791.4
82,400000,,1,cartpole-swingup-sparse,DreamerV3,,400000,799.4,799.4
83,500000,,1,cartpole-swingup-sparse,DreamerV3,,500000,779.2,779.2
84,600000,,1,cartpole-swingup-sparse,DreamerV3,,600000,787.2,787.2
85,700000,,1,cartpole-swingup-sparse,DreamerV3,,700000,794.4,794.4
86,800000,,1,cartpole-swingup-sparse,DreamerV3,,800000,785.9,785.9
87,900000,,1,cartpole-swingup-sparse,DreamerV3,,900000,730.1,730.1
88,1000000,,1,cartpole-swingup-sparse,DreamerV3,,1000000,799.7,799.7
89,1200000,,1,cartpole-swingup-sparse,DreamerV3,,1200000,800.0,800.0
90,1300000,,1,cartpole-swingup-sparse,DreamerV3,,1300000,813.3,813.3
91,1400000,,1,cartpole-swingup-sparse,DreamerV3,,1400000,810.4,810.4
92,1500000,,1,cartpole-swingup-sparse,DreamerV3,,1500000,821.2,821.2
93,1600000,,1,cartpole-swingup-sparse,DreamerV3,,1600000,799.5,799.5
94,1700000,,1,cartpole-swingup-sparse,DreamerV3,,1700000,787.5,787.5
95,1800000,,1,cartpole-swingup-sparse,DreamerV3,,1800000,805.8,805.8
96,1900000,,1,cartpole-swingup-sparse,DreamerV3,,1900000,800.2,800.2
97,2000000,,1,cartpole-swingup-sparse,DreamerV3,,2000000,794.0,794.0
98,2100000,,1,cartpole-swingup-sparse,DreamerV3,,2100000,827.1,827.1
99,2200000,,1,cartpole-swingup-sparse,DreamerV3,,2200000,765.2,765.2
100,2300000,,1,cartpole-swingup-sparse,DreamerV3,,2300000,803.0,803.0
101,2400000,,1,cartpole-swingup-sparse,DreamerV3,,2400000,821.0,821.0
102,2500000,,1,cartpole-swingup-sparse,DreamerV3,,2500000,797.9,797.9
103,2600000,,1,cartpole-swingup-sparse,DreamerV3,,2600000,791.4,791.4
104,2700000,,1,cartpole-swingup-sparse,DreamerV3,,2700000,829.3,829.3
105,2800000,,1,cartpole-swingup-sparse,DreamerV3,,2800000,815.1,815.1
106,2900000,,1,cartpole-swingup-sparse,DreamerV3,,2900000,815.4,815.4
107,3000000,,1,cartpole-swingup-sparse,DreamerV3,,3000000,805.8,805.8
108,3100000,,1,cartpole-swingup-sparse,DreamerV3,,3100000,803.5,803.5
109,3200000,,1,cartpole-swingup-sparse,DreamerV3,,3200000,789.0,789.0
110,3400000,,1,cartpole-swingup-sparse,DreamerV3,,3400000,796.2,796.2
111,3500000,,1,cartpole-swingup-sparse,DreamerV3,,3500000,800.0,800.0
112,3600000,,1,cartpole-swingup-sparse,DreamerV3,,3600000,826.6,826.6
113,3700000,,1,cartpole-swingup-sparse,DreamerV3,,3700000,799.8,799.8
114,3800000,,1,cartpole-swingup-sparse,DreamerV3,,3800000,788.4,788.4
115,3900000,,1,cartpole-swingup-sparse,DreamerV3,,3900000,806.7,806.7
0,0,0.0,3,mw-pick-out-of-hole,DreamerV3,0.0,0,,
1,100000,0.0,3,mw-pick-out-of-hole,DreamerV3,0.0,100000,,
2,200000,0.0,3,mw-pick-out-of-hole,DreamerV3,0.0,200000,,
3,300000,0.0,3,mw-pick-out-of-hole,DreamerV3,0.0,300000,,
4,400000,0.0,3,mw-pick-out-of-hole,DreamerV3,0.0,400000,,
5,500000,0.13,3,mw-pick-out-of-hole,DreamerV3,0.13,500000,,
6,600000,0.1,3,mw-pick-out-of-hole,DreamerV3,0.1,600000,,
7,700000,0.15,3,mw-pick-out-of-hole,DreamerV3,0.15,700000,,
8,800000,0.6,3,mw-pick-out-of-hole,DreamerV3,0.6,800000,,
9,900000,0.6,3,mw-pick-out-of-hole,DreamerV3,0.6,900000,,
10,1000000,0.3,3,mw-pick-out-of-hole,DreamerV3,0.3,1000000,,
11,1100000,0.53,3,mw-pick-out-of-hole,DreamerV3,0.53,1100000,,
12,1200000,0.7,3,mw-pick-out-of-hole,DreamerV3,0.7,1200000,,
13,1300000,0.3,3,mw-pick-out-of-hole,DreamerV3,0.3,1300000,,
14,1400000,0.4,3,mw-pick-out-of-hole,DreamerV3,0.4,1400000,,
15,1500000,0.77,3,mw-pick-out-of-hole,DreamerV3,0.77,1500000,,
16,1600000,0.3,3,mw-pick-out-of-hole,DreamerV3,0.3,1600000,,
17,1700000,0.57,3,mw-pick-out-of-hole,DreamerV3,0.57,1700000,,
18,1800000,0.54,3,mw-pick-out-of-hole,DreamerV3,0.54,1800000,,
19,1900000,0.5,3,mw-pick-out-of-hole,DreamerV3,0.5,1900000,,
20,2000000,0.85,3,mw-pick-out-of-hole,DreamerV3,0.85,2000000,,
21,0,0.0,2,mw-pick-out-of-hole,DreamerV3,0.0,0,,
22,100000,0.0,2,mw-pick-out-of-hole,DreamerV3,0.0,100000,,
23,200000,0.5,2,mw-pick-out-of-hole,DreamerV3,0.5,200000,,
24,300000,0.52,2,mw-pick-out-of-hole,DreamerV3,0.52,300000,,
25,400000,0.6,2,mw-pick-out-of-hole,DreamerV3,0.6,400000,,
26,500000,0.43,2,mw-pick-out-of-hole,DreamerV3,0.43,500000,,
27,600000,0.57,2,mw-pick-out-of-hole,DreamerV3,0.57,600000,,
28,700000,0.5,2,mw-pick-out-of-hole,DreamerV3,0.5,700000,,
29,800000,0.6,2,mw-pick-out-of-hole,DreamerV3,0.6,800000,,
30,900000,0.7,2,mw-pick-out-of-hole,DreamerV3,0.7,900000,,
31,1000000,0.5,2,mw-pick-out-of-hole,DreamerV3,0.5,1000000,,
32,1100000,0.5,2,mw-pick-out-of-hole,DreamerV3,0.5,1100000,,
33,1200000,0.53,2,mw-pick-out-of-hole,DreamerV3,0.53,1200000,,
34,1300000,0.3,2,mw-pick-out-of-hole,DreamerV3,0.3,1300000,,
35,1400000,0.35,2,mw-pick-out-of-hole,DreamerV3,0.35,1400000,,
36,1500000,0.65,2,mw-pick-out-of-hole,DreamerV3,0.65,1500000,,
37,1600000,0.22,2,mw-pick-out-of-hole,DreamerV3,0.22,1600000,,
38,1700000,0.55,2,mw-pick-out-of-hole,DreamerV3,0.55,1700000,,
39,1800000,0.55,2,mw-pick-out-of-hole,DreamerV3,0.55,1800000,,
40,1900000,0.7,2,mw-pick-out-of-hole,DreamerV3,0.7,1900000,,
41,2000000,0.55,2,mw-pick-out-of-hole,DreamerV3,0.55,2000000,,
42,0,0.0,1,mw-pick-out-of-hole,DreamerV3,0.0,0,,
43,100000,0.0,1,mw-pick-out-of-hole,DreamerV3,0.0,100000,,
44,200000,0.0,1,mw-pick-out-of-hole,DreamerV3,0.0,200000,,
45,300000,0.0,1,mw-pick-out-of-hole,DreamerV3,0.0,300000,,
46,400000,0.0,1,mw-pick-out-of-hole,DreamerV3,0.0,400000,,
47,500000,0.0,1,mw-pick-out-of-hole,DreamerV3,0.0,500000,,
48,600000,0.0,1,mw-pick-out-of-hole,DreamerV3,0.0,600000,,
49,700000,0.0,1,mw-pick-out-of-hole,DreamerV3,0.0,700000,,
50,800000,0.0,1,mw-pick-out-of-hole,DreamerV3,0.0,800000,,
51,900000,0.0,1,mw-pick-out-of-hole,DreamerV3,0.0,900000,,
52,1000000,0.0,1,mw-pick-out-of-hole,DreamerV3,0.0,1000000,,
53,1100000,0.0,1,mw-pick-out-of-hole,DreamerV3,0.0,1100000,,
54,1200000,0.0,1,mw-pick-out-of-hole,DreamerV3,0.0,1200000,,
55,1300000,0.0,1,mw-pick-out-of-hole,DreamerV3,0.0,1300000,,
56,1400000,0.0,1,mw-pick-out-of-hole,DreamerV3,0.0,1400000,,
57,1500000,0.0,1,mw-pick-out-of-hole,DreamerV3,0.0,1500000,,
58,1600000,0.0,1,mw-pick-out-of-hole,DreamerV3,0.0,1600000,,
59,1700000,0.0,1,mw-pick-out-of-hole,DreamerV3,0.0,1700000,,
60,1800000,0.0,1,mw-pick-out-of-hole,DreamerV3,0.0,1800000,,
61,1900000,0.0,1,mw-pick-out-of-hole,DreamerV3,0.0,1900000,,
62,2000000,0.0,1,mw-pick-out-of-hole,DreamerV3,0.0,2000000,,
0,100000,,3,pendulum-swingup,DreamerV3,,100000,829.1,829.1
1,200000,,3,pendulum-swingup,DreamerV3,,200000,738.4,738.4
2,300000,,3,pendulum-swingup,DreamerV3,,300000,822.6,822.6
3,400000,,3,pendulum-swingup,DreamerV3,,400000,829.4,829.4
4,500000,,3,pendulum-swingup,DreamerV3,,500000,773.2,773.2
5,600000,,3,pendulum-swingup,DreamerV3,,600000,776.6,776.6
6,700000,,3,pendulum-swingup,DreamerV3,,700000,815.0,815.0
7,800000,,3,pendulum-swingup,DreamerV3,,800000,815.2,815.2
8,900000,,3,pendulum-swingup,DreamerV3,,900000,787.7,787.7
9,1000000,,3,pendulum-swingup,DreamerV3,,1000000,786.4,786.4
10,1100000,,3,pendulum-swingup,DreamerV3,,1100000,865.7,865.7
11,1200000,,3,pendulum-swingup,DreamerV3,,1200000,819.4,819.4
12,1300000,,3,pendulum-swingup,DreamerV3,,1300000,810.8,810.8
13,1400000,,3,pendulum-swingup,DreamerV3,,1400000,823.6,823.6
14,1500000,,3,pendulum-swingup,DreamerV3,,1500000,763.1,763.1
15,1700000,,3,pendulum-swingup,DreamerV3,,1700000,824.2,824.2
16,1800000,,3,pendulum-swingup,DreamerV3,,1800000,860.6,860.6
17,1900000,,3,pendulum-swingup,DreamerV3,,1900000,896.4,896.4
18,2000000,,3,pendulum-swingup,DreamerV3,,2000000,801.4,801.4
19,2100000,,3,pendulum-swingup,DreamerV3,,2100000,807.9,807.9
20,2200000,,3,pendulum-swingup,DreamerV3,,2200000,838.8,838.8
21,2300000,,3,pendulum-swingup,DreamerV3,,2300000,810.7,810.7
22,2400000,,3,pendulum-swingup,DreamerV3,,2400000,754.2,754.2
23,2500000,,3,pendulum-swingup,DreamerV3,,2500000,717.0,717.0
24,2600000,,3,pendulum-swingup,DreamerV3,,2600000,827.2,827.2
25,2700000,,3,pendulum-swingup,DreamerV3,,2700000,811.5,811.5
26,2800000,,3,pendulum-swingup,DreamerV3,,2800000,827.9,827.9
27,2900000,,3,pendulum-swingup,DreamerV3,,2900000,767.4,767.4
28,3000000,,3,pendulum-swingup,DreamerV3,,3000000,721.1,721.1
29,3100000,,3,pendulum-swingup,DreamerV3,,3100000,809.4,809.4
30,3200000,,3,pendulum-swingup,DreamerV3,,3200000,842.0,842.0
31,3400000,,3,pendulum-swingup,DreamerV3,,3400000,821.3,821.3
32,3500000,,3,pendulum-swingup,DreamerV3,,3500000,811.6,811.6
33,3600000,,3,pendulum-swingup,DreamerV3,,3600000,819.3,819.3
34,3700000,,3,pendulum-swingup,DreamerV3,,3700000,801.9,801.9
35,3800000,,3,pendulum-swingup,DreamerV3,,3800000,813.5,813.5
36,3900000,,3,pendulum-swingup,DreamerV3,,3900000,789.6,789.6
37,0,,1,pendulum-swingup,DreamerV3,,0,0.0,0.0
38,100000,,1,pendulum-swingup,DreamerV3,,100000,457.1,457.1
39,200000,,1,pendulum-swingup,DreamerV3,,200000,805.1,805.1
40,300000,,1,pendulum-swingup,DreamerV3,,300000,797.0,797.0
41,400000,,1,pendulum-swingup,DreamerV3,,400000,649.1,649.1
42,500000,,1,pendulum-swingup,DreamerV3,,500000,700.4,700.4
43,600000,,1,pendulum-swingup,DreamerV3,,600000,769.0,769.0
44,700000,,1,pendulum-swingup,DreamerV3,,700000,744.7,744.7
45,800000,,1,pendulum-swingup,DreamerV3,,800000,817.5,817.5
46,900000,,1,pendulum-swingup,DreamerV3,,900000,819.6,819.6
47,1000000,,1,pendulum-swingup,DreamerV3,,1000000,782.4,782.4
48,1200000,,1,pendulum-swingup,DreamerV3,,1200000,801.0,801.0
49,1300000,,1,pendulum-swingup,DreamerV3,,1300000,865.7,865.7
50,1400000,,1,pendulum-swingup,DreamerV3,,1400000,737.1,737.1
51,1500000,,1,pendulum-swingup,DreamerV3,,1500000,831.8,831.8
52,1600000,,1,pendulum-swingup,DreamerV3,,1600000,837.1,837.1
53,1700000,,1,pendulum-swingup,DreamerV3,,1700000,808.6,808.6
54,1800000,,1,pendulum-swingup,DreamerV3,,1800000,776.6,776.6
55,1900000,,1,pendulum-swingup,DreamerV3,,1900000,817.0,817.0
56,2000000,,1,pendulum-swingup,DreamerV3,,2000000,812.8,812.8
57,2100000,,1,pendulum-swingup,DreamerV3,,2100000,810.2,810.2
58,2200000,,1,pendulum-swingup,DreamerV3,,2200000,815.3,815.3
59,2300000,,1,pendulum-swingup,DreamerV3,,2300000,848.6,848.6
60,2400000,,1,pendulum-swingup,DreamerV3,,2400000,804.8,804.8
61,2500000,,1,pendulum-swingup,DreamerV3,,2500000,766.9,766.9
62,2600000,,1,pendulum-swingup,DreamerV3,,2600000,841.2,841.2
63,2700000,,1,pendulum-swingup,DreamerV3,,2700000,845.9,845.9
64,2800000,,1,pendulum-swingup,DreamerV3,,2800000,781.7,781.7
65,2900000,,1,pendulum-swingup,DreamerV3,,2900000,806.2,806.2
66,3000000,,1,pendulum-swingup,DreamerV3,,3000000,852.6,852.6
67,3100000,,1,pendulum-swingup,DreamerV3,,3100000,794.9,794.9
68,3200000,,1,pendulum-swingup,DreamerV3,,3200000,786.3,786.3
69,3300000,,1,pendulum-swingup,DreamerV3,,3300000,813.4,813.4
70,3400000,,1,pendulum-swingup,DreamerV3,,3400000,810.8,810.8
71,3500000,,1,pendulum-swingup,DreamerV3,,3500000,838.5,838.5
72,3600000,,1,pendulum-swingup,DreamerV3,,3600000,705.9,705.9
73,3700000,,1,pendulum-swingup,DreamerV3,,3700000,731.8,731.8
74,3800000,,1,pendulum-swingup,DreamerV3,,3800000,838.5,838.5
75,3900000,,1,pendulum-swingup,DreamerV3,,3900000,819.8,819.8
76,0,,2,pendulum-swingup,DreamerV3,,0,0.0,0.0
77,100000,,2,pendulum-swingup,DreamerV3,,100000,811.7,811.7
78,200000,,2,pendulum-swingup,DreamerV3,,200000,655.7,655.7
79,300000,,2,pendulum-swingup,DreamerV3,,300000,783.2,783.2
80,400000,,2,pendulum-swingup,DreamerV3,,400000,647.4,647.4
81,500000,,2,pendulum-swingup,DreamerV3,,500000,746.1,746.1
82,600000,,2,pendulum-swingup,DreamerV3,,600000,724.4,724.4
83,700000,,2,pendulum-swingup,DreamerV3,,700000,748.7,748.7
84,800000,,2,pendulum-swingup,DreamerV3,,800000,827.6,827.6
85,900000,,2,pendulum-swingup,DreamerV3,,900000,825.5,825.5
86,1000000,,2,pendulum-swingup,DreamerV3,,1000000,862.0,862.0
87,1100000,,2,pendulum-swingup,DreamerV3,,1100000,769.7,769.7
88,1200000,,2,pendulum-swingup,DreamerV3,,1200000,750.5,750.5
89,1300000,,2,pendulum-swingup,DreamerV3,,1300000,763.1,763.1
90,1400000,,2,pendulum-swingup,DreamerV3,,1400000,731.2,731.2
91,1500000,,2,pendulum-swingup,DreamerV3,,1500000,778.5,778.5
92,1600000,,2,pendulum-swingup,DreamerV3,,1600000,804.9,804.9
93,1700000,,2,pendulum-swingup,DreamerV3,,1700000,809.4,809.4
94,1800000,,2,pendulum-swingup,DreamerV3,,1800000,788.0,788.0
95,1900000,,2,pendulum-swingup,DreamerV3,,1900000,817.8,817.8
96,2000000,,2,pendulum-swingup,DreamerV3,,2000000,806.7,806.7
97,2100000,,2,pendulum-swingup,DreamerV3,,2100000,798.1,798.1
98,2400000,,2,pendulum-swingup,DreamerV3,,2400000,824.7,824.7
99,2500000,,2,pendulum-swingup,DreamerV3,,2500000,874.0,874.0
100,2600000,,2,pendulum-swingup,DreamerV3,,2600000,827.7,827.7
101,2700000,,2,pendulum-swingup,DreamerV3,,2700000,790.2,790.2
102,2800000,,2,pendulum-swingup,DreamerV3,,2800000,782.3,782.3
103,3000000,,2,pendulum-swingup,DreamerV3,,3000000,760.2,760.2
104,3100000,,2,pendulum-swingup,DreamerV3,,3100000,851.1,851.1
105,3200000,,2,pendulum-swingup,DreamerV3,,3200000,797.7,797.7
106,3300000,,2,pendulum-swingup,DreamerV3,,3300000,741.4,741.4
107,3400000,,2,pendulum-swingup,DreamerV3,,3400000,817.2,817.2
108,3500000,,2,pendulum-swingup,DreamerV3,,3500000,818.9,818.9
109,3600000,,2,pendulum-swingup,DreamerV3,,3600000,816.5,816.5
110,3700000,,2,pendulum-swingup,DreamerV3,,3700000,785.3,785.3
111,3900000,,2,pendulum-swingup,DreamerV3,,3900000,816.9,816.9
0,0,0.0,3,mw-stick-push,DreamerV3,0.0,0,,
1,100000,0.0,3,mw-stick-push,DreamerV3,0.0,100000,,
2,200000,0.0,3,mw-stick-push,DreamerV3,0.0,200000,,
3,300000,0.0,3,mw-stick-push,DreamerV3,0.0,300000,,
4,400000,0.0,3,mw-stick-push,DreamerV3,0.0,400000,,
5,500000,0.0,3,mw-stick-push,DreamerV3,0.0,500000,,
6,600000,0.0,3,mw-stick-push,DreamerV3,0.0,600000,,
7,700000,0.0,3,mw-stick-push,DreamerV3,0.0,700000,,
8,800000,0.0,3,mw-stick-push,DreamerV3,0.0,800000,,
9,900000,0.0,3,mw-stick-push,DreamerV3,0.0,900000,,
10,1000000,0.0,3,mw-stick-push,DreamerV3,0.0,1000000,,
11,1100000,0.0,3,mw-stick-push,DreamerV3,0.0,1100000,,
12,1200000,0.0,3,mw-stick-push,DreamerV3,0.0,1200000,,
13,1300000,0.0,3,mw-stick-push,DreamerV3,0.0,1300000,,
14,1400000,0.0,3,mw-stick-push,DreamerV3,0.0,1400000,,
15,1500000,0.0,3,mw-stick-push,DreamerV3,0.0,1500000,,
16,1600000,0.0,3,mw-stick-push,DreamerV3,0.0,1600000,,
17,1700000,0.0,3,mw-stick-push,DreamerV3,0.0,1700000,,
18,1800000,0.0,3,mw-stick-push,DreamerV3,0.0,1800000,,
19,1900000,0.0,3,mw-stick-push,DreamerV3,0.0,1900000,,
20,2000000,0.0,3,mw-stick-push,DreamerV3,0.0,2000000,,
21,0,0.0,1,mw-stick-push,DreamerV3,0.0,0,,
22,100000,0.0,1,mw-stick-push,DreamerV3,0.0,100000,,
23,200000,0.0,1,mw-stick-push,DreamerV3,0.0,200000,,
24,300000,0.0,1,mw-stick-push,DreamerV3,0.0,300000,,
