discrete_encoding_type,env,env_step,time,episode_reward,seed
one-hot,humanoid-walk,1501000.0,152058.75019836426,906.271484375,1
one-hot,humanoid-walk,1526000.0,154638.65652775764,902.4066772460938,1
one-hot,humanoid-walk,1551000.0,157228.57291841507,906.0865478515624,1
one-hot,humanoid-walk,1576000.0,159828.07738542557,883.56103515625,1
one-hot,humanoid-walk,1601000.0,162431.29990148544,899.3512573242188,1
one-hot,humanoid-walk,1626000.0,165027.86147212982,901.9107666015624,1
one-hot,humanoid-walk,1000.0,238.08743119239807,1.0854620933532717,2
one-hot,humanoid-walk,26000.0,4020.8196544647217,1.0639349222183228,2
one-hot,humanoid-walk,51000.0,6796.532452344894,1.252416968345642,2
one-hot,humanoid-walk,76000.0,9075.78333735466,1.4247788190841677,2
one-hot,humanoid-walk,101000.0,11244.456742048264,0.6856738328933716,2
one-hot,humanoid-walk,126000.0,13438.091791629791,1.6638764142990112,2
one-hot,humanoid-walk,151000.0,15621.13717341423,1.7425206899642944,2
one-hot,humanoid-walk,176000.0,17798.802961826324,1.4928309917449951,2
one-hot,humanoid-walk,201000.0,20445.284945964813,5.5963053703308105,2
one-hot,humanoid-walk,226000.0,23104.41991353035,45.45487594604492,2
one-hot,humanoid-walk,251000.0,25777.59351539612,80.55318450927734,2
one-hot,humanoid-walk,276000.0,28452.13977432251,162.98973083496094,2
one-hot,humanoid-walk,301000.0,31110.199109077457,188.72280883789065,2
one-hot,humanoid-walk,326000.0,33757.80468201637,254.94448852539065,2
one-hot,humanoid-walk,351000.0,36418.84697055817,262.3544921875,2
one-hot,humanoid-walk,376000.0,39072.55877089501,297.7938232421875,2
one-hot,humanoid-walk,401000.0,41736.774298906326,333.9209899902344,2
one-hot,humanoid-walk,426000.0,44389.0969722271,352.1026306152344,2
one-hot,humanoid-walk,451000.0,47039.095256567,393.0403442382813,2
one-hot,humanoid-walk,476000.0,49696.772089242935,421.4316101074219,2
one-hot,humanoid-walk,501000.0,52369.805876493454,453.6835021972656,2
one-hot,humanoid-walk,526000.0,55030.15112185478,495.5111389160156,2
one-hot,humanoid-walk,551000.0,57684.81174302101,513.4508056640625,2
one-hot,humanoid-walk,576000.0,60342.44446969032,586.0634155273438,2
one-hot,humanoid-walk,601000.0,63011.83998131752,585.1671752929688,2
one-hot,humanoid-walk,626000.0,65661.94905591011,621.0609741210938,2
one-hot,humanoid-walk,651000.0,68325.8335044384,714.4571533203125,2
one-hot,humanoid-walk,676000.0,70981.32573223114,751.470947265625,2
one-hot,humanoid-walk,701000.0,73636.79399204254,738.43408203125,2
one-hot,humanoid-walk,726000.0,76271.40468907356,805.3395385742188,2
one-hot,humanoid-walk,751000.0,78895.26294231415,825.1402587890625,2
one-hot,humanoid-walk,776000.0,81515.24186038971,849.7503051757812,2
one-hot,humanoid-walk,801000.0,84125.8178062439,827.44970703125,2
one-hot,humanoid-walk,826000.0,86727.04835152626,859.8671264648438,2
one-hot,humanoid-walk,851000.0,89334.94142270088,842.4928588867188,2
one-hot,humanoid-walk,876000.0,91930.79788327216,815.1554565429688,2
one-hot,humanoid-walk,901000.0,94248.0140709877,877.3562622070312,2
one-hot,humanoid-walk,926000.0,96869.68817949296,874.1022338867188,2
one-hot,humanoid-walk,951000.0,99475.76682758331,870.9754028320312,2
one-hot,humanoid-walk,976000.0,102067.94469952583,862.5578002929688,2
one-hot,humanoid-walk,1001000.0,104310.9185757637,869.0836791992188,2
one-hot,humanoid-walk,1026000.0,106513.5029513836,864.2169799804688,2
one-hot,humanoid-walk,1051000.0,108940.7101559639,871.8991088867188,2
one-hot,humanoid-walk,1076000.0,111560.6420929432,837.0017700195312,2
one-hot,humanoid-walk,1101000.0,114176.30061936378,887.2242431640625,2
one-hot,humanoid-walk,1126000.0,116783.85230541228,867.3397827148438,2
one-hot,humanoid-walk,1151000.0,119412.9047613144,869.3583984375,2
one-hot,humanoid-walk,1176000.0,122033.559551239,877.0849609375,2
one-hot,humanoid-walk,1201000.0,124666.13502669334,874.87890625,2
one-hot,humanoid-walk,1226000.0,127290.98975634576,888.16943359375,2
one-hot,humanoid-walk,1251000.0,129929.22877144814,879.6796875,2
one-hot,humanoid-walk,1276000.0,132568.5450413227,855.6788330078125,2
one-hot,humanoid-walk,1301000.0,135193.2362048626,872.8497924804688,2
one-hot,humanoid-walk,1326000.0,137822.99754548073,864.9462280273438,2
one-hot,humanoid-walk,1351000.0,140453.19236445427,850.5294189453125,2
one-hot,humanoid-walk,1376000.0,143076.8494758606,892.6282348632812,2
one-hot,humanoid-walk,1401000.0,145702.1395289898,884.4933471679688,2
one-hot,humanoid-walk,1426000.0,148332.13145279884,909.4295043945312,2
one-hot,humanoid-walk,1451000.0,150969.07158756256,886.9367065429688,2
one-hot,humanoid-walk,1476000.0,153603.07093930244,881.2433471679688,2
one-hot,humanoid-walk,1501000.0,156241.0609703064,887.7719116210938,2
one-hot,humanoid-walk,1526000.0,158877.7722182274,899.4176635742188,2
one-hot,humanoid-walk,1551000.0,161520.92089891434,862.5910034179688,2
one-hot,humanoid-walk,1576000.0,164175.8985426426,879.029296875,2
one-hot,humanoid-walk,1000.0,423.6010673046112,0.8002856373786926,3
one-hot,humanoid-walk,26000.0,6458.271423339844,1.349681377410889,3
one-hot,humanoid-walk,51000.0,10732.395556211472,0.6632620096206665,3
one-hot,humanoid-walk,76000.0,14199.019748926165,1.0499820709228516,3
one-hot,humanoid-walk,101000.0,17798.592062711716,1.1187827587127686,3
one-hot,humanoid-walk,126000.0,21257.686688661575,1.6290359497070312,3
one-hot,humanoid-walk,151000.0,25253.7702524662,1.1935023069381714,3
one-hot,humanoid-walk,176000.0,29294.869477510452,1.108206033706665,3
one-hot,humanoid-walk,201000.0,33366.54025387764,1.4538739919662476,3
one-hot,humanoid-walk,226000.0,37434.84579920769,1.5967800617218018,3
one-hot,humanoid-walk,251000.0,41501.958637952805,1.4334207773208618,3
one-hot,humanoid-walk,276000.0,45574.36091589928,2.140995502471924,3
one-hot,humanoid-walk,301000.0,49636.02167534828,1.2711480855941772,3
one-hot,humanoid-walk,326000.0,53711.48863863945,2.4296460151672363,3
one-hot,humanoid-walk,351000.0,57793.50392127037,72.25121307373047,3
one-hot,humanoid-walk,376000.0,61854.62948203087,142.81546020507812,3
one-hot,humanoid-walk,401000.0,65926.66271972656,197.288330078125,3
one-hot,humanoid-walk,426000.0,69991.15543937683,273.69927978515625,3
one-hot,humanoid-walk,451000.0,74065.21388864517,291.46728515625,3
one-hot,humanoid-walk,476000.0,78141.27919340134,321.5343017578125,3
one-hot,humanoid-walk,501000.0,82201.26346850395,366.1335144042969,3
one-hot,humanoid-walk,526000.0,86255.86139249802,374.826416015625,3
one-hot,humanoid-walk,551000.0,90319.98972678185,403.6443481445313,3
one-hot,humanoid-walk,576000.0,94381.28824663162,423.5549011230469,3
one-hot,humanoid-walk,601000.0,98437.4172194004,451.7253112792969,3
one-hot,humanoid-walk,626000.0,102498.8158340454,473.5983581542969,3
one-hot,humanoid-walk,651000.0,106544.72072577477,495.1695251464844,3
one-hot,humanoid-walk,676000.0,110582.77853679656,510.6083984375,3
one-hot,humanoid-walk,701000.0,114623.02949738504,508.7825317382813,3
one-hot,humanoid-walk,726000.0,118663.66281032562,535.937255859375,3
one-hot,humanoid-walk,751000.0,122698.15925002098,555.1235961914062,3
one-hot,humanoid-walk,776000.0,126737.38922977448,592.2653198242188,3
one-hot,humanoid-walk,801000.0,130774.21531820296,597.6979370117188,3
one-hot,humanoid-walk,826000.0,134798.5996465683,584.9705200195312,3
one-hot,humanoid-walk,851000.0,138814.06428694725,652.2862548828125,3
one-hot,humanoid-walk,876000.0,142843.3144903183,681.84033203125,3
one-hot,humanoid-walk,901000.0,146876.3811159134,703.8021240234375,3
one-hot,humanoid-walk,926000.0,150900.58745336533,719.0767822265625,3
one-hot,humanoid-walk,951000.0,154778.36410927773,763.3713989257812,3
one-hot,humanoid-walk,976000.0,158688.79862117767,792.8321533203125,3
one-hot,humanoid-walk,1001000.0,162211.923088789,807.8819580078125,3
one-hot,humanoid-walk,1026000.0,165687.0107243061,852.1693725585938,3
indices,humanoid-walk,1000.0,108.7713394165039,1.37640118598938,1
indices,humanoid-walk,26000.0,1486.2816753387451,1.3307064771652222,1
indices,humanoid-walk,51000.0,3131.376234292984,0.898944079875946,1
indices,humanoid-walk,76000.0,4779.205464363098,1.0665321350097656,1
indices,humanoid-walk,101000.0,6438.775899171829,1.4843871593475342,1
indices,humanoid-walk,126000.0,8090.021146297455,1.253270983695984,1
indices,humanoid-walk,151000.0,9725.55090713501,1.4049094915390017,1
indices,humanoid-walk,176000.0,11336.503696203232,1.4709407091140747,1
indices,humanoid-walk,201000.0,12931.369134187698,1.33181631565094,1
indices,humanoid-walk,226000.0,14539.93730187416,1.6051965951919556,1
indices,humanoid-walk,251000.0,16143.591794013975,1.3627843856811523,1
indices,humanoid-walk,276000.0,17751.835982084274,1.8866596221923828,1
indices,humanoid-walk,301000.0,19346.36953520775,1.5195139646530151,1
indices,humanoid-walk,326000.0,20945.98231434822,1.7812784910202026,1
indices,humanoid-walk,351000.0,22551.498254060745,1.7506933212280271,1
indices,humanoid-walk,376000.0,24155.510568618774,1.2449878454208374,1
indices,humanoid-walk,401000.0,25757.945368289948,2.569119691848755,1
indices,humanoid-walk,426000.0,27360.335875988007,1.3447675704956057,1
indices,humanoid-walk,451000.0,28965.998381853104,2.04580020904541,1
indices,humanoid-walk,476000.0,30570.764699697495,1.573828935623169,1
indices,humanoid-walk,501000.0,32166.001179218292,1.6315761804580688,1
indices,humanoid-walk,526000.0,33770.14710974693,2.061728239059448,1
indices,humanoid-walk,551000.0,35380.00983166695,1.9360920190811155,1
indices,humanoid-walk,576000.0,36988.10706806183,2.152589797973633,1
indices,humanoid-walk,601000.0,38588.91731262207,1.5020540952682495,1
indices,humanoid-walk,626000.0,40189.067653656006,1.4571694135665894,1
indices,humanoid-walk,651000.0,41803.72890639305,1.713072657585144,1
indices,humanoid-walk,676000.0,43416.10795664787,3.1644701957702637,1
indices,humanoid-walk,701000.0,45014.85491108894,2.559700727462769,1
indices,humanoid-walk,726000.0,46618.75448203087,2.007294178009033,1
indices,humanoid-walk,751000.0,48219.11363387108,1.3216290473937988,1
indices,humanoid-walk,776000.0,49822.22560429573,1.622125267982483,1
indices,humanoid-walk,801000.0,51412.80964040756,1.6405428647994995,1
indices,humanoid-walk,826000.0,53022.056203603745,1.9855279922485352,1
indices,humanoid-walk,851000.0,54630.08362221718,1.2840776443481443,1
indices,humanoid-walk,876000.0,56220.92347455025,1.3683706521987915,1
indices,humanoid-walk,901000.0,57820.19420528412,1.95000422000885,1
indices,humanoid-walk,926000.0,59429.802065610886,1.7137669324874878,1
indices,humanoid-walk,951000.0,61043.8011841774,1.8462976217269895,1
indices,humanoid-walk,976000.0,62645.89029240608,2.0030603408813477,1
indices,humanoid-walk,1001000.0,64258.145788908005,2.117121696472168,1
indices,humanoid-walk,1026000.0,65864.32121348381,1.676398515701294,1
indices,humanoid-walk,1051000.0,67473.4954855442,2.082310676574707,1
indices,humanoid-walk,1076000.0,69069.99209403992,1.199352145195007,1
indices,humanoid-walk,1101000.0,70685.79515004158,1.6485294103622437,1
indices,humanoid-walk,1126000.0,72284.69303846359,2.5124568939208984,1
indices,humanoid-walk,1151000.0,73881.75074458122,1.5306648015975952,1
indices,humanoid-walk,1176000.0,75486.69290018082,1.58924663066864,1
indices,humanoid-walk,1201000.0,77095.98112273216,1.5573092699050903,1
indices,humanoid-walk,1226000.0,78701.23859071732,1.7297531366348269,1
indices,humanoid-walk,1251000.0,80310.3129272461,1.3625837564468384,1
indices,humanoid-walk,1276000.0,81908.10565543175,1.752274751663208,1
indices,humanoid-walk,1301000.0,83516.9193456173,1.2723592519760132,1
indices,humanoid-walk,1326000.0,85131.16337800026,2.1434848308563232,1
indices,humanoid-walk,1351000.0,86741.16614198685,1.9864448308944704,1
indices,humanoid-walk,1376000.0,88341.80219483376,1.8679141998291016,1
indices,humanoid-walk,1401000.0,89949.83714389801,2.4625320434570312,1
indices,humanoid-walk,1426000.0,91553.25026583672,2.8374276161193848,1
indices,humanoid-walk,1451000.0,93161.14562559128,1.6342365741729736,1
indices,humanoid-walk,1476000.0,94757.42182183266,2.0989434719085693,1
indices,humanoid-walk,1501000.0,96374.28713822363,1.843597650527954,1
indices,humanoid-walk,1526000.0,97978.91536092758,1.855392813682556,1
indices,humanoid-walk,1551000.0,99577.81198310852,1.8431872129440308,1
indices,humanoid-walk,1576000.0,101190.04575300217,1.8479589223861697,1
indices,humanoid-walk,1601000.0,102796.50835108756,1.6094868183135986,1
indices,humanoid-walk,1626000.0,104391.27362298964,2.0178921222686768,1
indices,humanoid-walk,1651000.0,106017.4017419815,1.7439998388290403,1
indices,humanoid-walk,1676000.0,107630.81357336044,2.387845277786255,1
indices,humanoid-walk,1701000.0,109253.36511993408,2.8736510276794434,1
indices,humanoid-walk,1726000.0,110858.5600309372,2.0004920959472656,1
indices,humanoid-walk,1751000.0,112474.92128515244,2.3624513149261475,1
indices,humanoid-walk,1776000.0,114077.83671975136,1.82698655128479,1
indices,humanoid-walk,1801000.0,115678.59201169014,1.933944582939148,1
indices,humanoid-walk,1826000.0,117292.9198191166,1.7331634759902954,1
indices,humanoid-walk,1851000.0,118906.46825122832,1.9618271589279177,1
indices,humanoid-walk,1876000.0,120512.38554811478,3.779408693313598,1
indices,humanoid-walk,1901000.0,122120.92759346962,3.650381565093994,1
indices,humanoid-walk,1926000.0,123714.22347688676,2.5272862911224365,1
indices,humanoid-walk,1951000.0,125313.2312142849,1.6854103803634644,1
indices,humanoid-walk,1976000.0,126911.0245039463,2.4848010540008545,1
indices,humanoid-walk,2001000.0,128515.6048526764,2.712057590484619,1
indices,humanoid-walk,2026000.0,130112.52163648604,1.9850338697433472,1
indices,humanoid-walk,2051000.0,131707.8504023552,2.3759734630584717,1
indices,humanoid-walk,2076000.0,133345.05427336693,2.703157424926758,1
indices,humanoid-walk,2101000.0,134962.0206208229,2.3579933643341064,1
indices,humanoid-walk,2126000.0,136577.30911636353,2.056795835494995,1
indices,humanoid-walk,2151000.0,138190.1542685032,2.802203893661499,1
indices,humanoid-walk,2176000.0,139798.68055272102,3.687080383300781,1
indices,humanoid-walk,2201000.0,141420.71840429306,1.9722107648849487,1
indices,humanoid-walk,2226000.0,143047.55635213852,4.082822799682617,1
indices,humanoid-walk,2251000.0,144672.6434047222,2.585783004760742,1
indices,humanoid-walk,2276000.0,146276.4826233387,1.977945327758789,1
indices,humanoid-walk,2301000.0,147894.7403755188,2.0126805305480957,1
indices,humanoid-walk,2326000.0,149518.0649306774,1.7751606702804563,1
indices,humanoid-walk,2351000.0,151134.43525862694,1.4311323165893557,1
indices,humanoid-walk,2376000.0,152753.66293144226,2.859778642654419,1
indices,humanoid-walk,2401000.0,154375.0979411602,2.370012044906616,1
indices,humanoid-walk,2426000.0,155994.5774023533,3.2208759784698486,1
indices,humanoid-walk,2451000.0,157620.35446166992,2.327956438064575,1
indices,humanoid-walk,2476000.0,159243.50007748604,2.658644676208496,1
indices,humanoid-walk,2501000.0,160859.44925546646,1.8265568017959597,1
indices,humanoid-walk,2526000.0,162467.7963833809,2.214794158935547,1
indices,humanoid-walk,2551000.0,164075.45416283607,1.664284110069275,1
indices,humanoid-walk,2576000.0,165690.05350518227,2.140108585357666,1
indices,humanoid-walk,1000.0,189.45110487937927,0.9681805968284608,2
indices,humanoid-walk,26000.0,2205.2959427833557,0.9347221255302428,2
indices,humanoid-walk,51000.0,4485.69134926796,1.1510518789291382,2
indices,humanoid-walk,76000.0,6764.501845598221,0.9392200708389282,2
indices,humanoid-walk,101000.0,9030.025254249573,0.6850950121879578,2
indices,humanoid-walk,126000.0,11299.683543920515,1.5681833028793335,2
indices,humanoid-walk,151000.0,13573.74305486679,1.399324655532837,2
indices,humanoid-walk,176000.0,15839.770246982574,1.3419681787490845,2
indices,humanoid-walk,201000.0,18122.098683834076,1.3132635354995728,2
indices,humanoid-walk,226000.0,20410.382796764377,0.8123391270637512,2
indices,humanoid-walk,251000.0,22680.939725399017,1.5494507551193235,2
indices,humanoid-walk,276000.0,24967.313511371613,1.1502933502197266,2
indices,humanoid-walk,301000.0,27230.79721570015,1.1467045545578003,2
indices,humanoid-walk,326000.0,29501.419795274734,1.298763394355774,2
indices,humanoid-walk,351000.0,31777.519582033157,2.560683012008667,2
indices,humanoid-walk,376000.0,34048.00666594505,1.9975273609161377,2
indices,humanoid-walk,401000.0,36327.52017664909,1.6062170267105105,2
indices,humanoid-walk,426000.0,38610.76857495308,6.934682369232178,2
indices,humanoid-walk,451000.0,40885.03829693794,20.183713912963867,2
indices,humanoid-walk,476000.0,43170.756237745285,27.48431968688965,2
indices,humanoid-walk,501000.0,45441.23514699936,55.7731819152832,2
indices,humanoid-walk,526000.0,47727.83395123482,127.58562469482422,2
indices,humanoid-walk,551000.0,49995.952946186066,121.33795166015624,2
indices,humanoid-walk,576000.0,52272.65416383743,175.48622131347656,2
indices,humanoid-walk,601000.0,54553.78066754341,225.6410369873047,2
indices,humanoid-walk,626000.0,56821.04253458977,255.7384796142578,2
indices,humanoid-walk,651000.0,59107.96172475815,276.438232421875,2
indices,humanoid-walk,676000.0,61402.71185398102,286.61474609375,2
indices,humanoid-walk,701000.0,63690.15450835228,311.4424743652344,2
indices,humanoid-walk,726000.0,65990.21822714806,350.4523620605469,2
indices,humanoid-walk,751000.0,68259.40613102913,350.0408630371094,2
indices,humanoid-walk,776000.0,70547.51201748848,378.8766174316406,2
indices,humanoid-walk,801000.0,72838.39497685432,391.5748901367187,2
indices,humanoid-walk,826000.0,75123.78364562988,405.8383483886719,2
indices,humanoid-walk,851000.0,77415.6391415596,428.6932678222656,2
indices,humanoid-walk,876000.0,79693.73030877113,474.9869079589844,2
indices,humanoid-walk,901000.0,81982.1678135395,453.92047119140625,2
indices,humanoid-walk,926000.0,84253.85874319077,483.60699462890625,2
indices,humanoid-walk,951000.0,86553.78181219101,532.6654663085938,2
indices,humanoid-walk,976000.0,88822.79923939705,574.42333984375,2
indices,humanoid-walk,1001000.0,91112.40487360954,563.76953125,2
indices,humanoid-walk,1026000.0,93409.28007411955,576.7874755859375,2
indices,humanoid-walk,1051000.0,95684.62592816351,537.728271484375,2
indices,humanoid-walk,1076000.0,97981.273209095,647.4901123046875,2
indices,humanoid-walk,1101000.0,100261.7332046032,671.8060913085938,2
indices,humanoid-walk,1126000.0,102560.868581295,705.9781494140625,2
indices,humanoid-walk,1151000.0,104843.59606170654,783.36328125,2
indices,humanoid-walk,1176000.0,107141.70697903632,809.8046875,2
indices,humanoid-walk,1201000.0,109438.24081778526,808.334716796875,2
indices,humanoid-walk,1226000.0,111725.22019863129,787.9232788085938,2
indices,humanoid-walk,1251000.0,113999.38080501556,787.984130859375,2
indices,humanoid-walk,1276000.0,116281.61148381232,830.4389038085938,2
indices,humanoid-walk,1301000.0,118550.85030913352,855.859375,2
indices,humanoid-walk,1326000.0,120821.82469058035,861.7738647460938,2
indices,humanoid-walk,1351000.0,123112.29853415488,863.7175903320312,2
indices,humanoid-walk,1376000.0,125401.73128676414,863.2488403320312,2
indices,humanoid-walk,1401000.0,127686.7061405182,868.1408081054688,2
indices,humanoid-walk,1426000.0,129963.53610134123,866.8935546875,2
indices,humanoid-walk,1451000.0,132246.41379523277,856.0330200195312,2
indices,humanoid-walk,1476000.0,134524.38602352142,882.5533447265625,2
indices,humanoid-walk,1501000.0,136796.12929534912,887.3591918945312,2
indices,humanoid-walk,1526000.0,139050.28116583824,864.7294311523438,2
indices,humanoid-walk,1551000.0,141302.20305013657,874.9317626953125,2
indices,humanoid-walk,1576000.0,143584.23103117943,877.0961303710938,2
indices,humanoid-walk,1601000.0,145865.16147327423,885.1787109375,2
indices,humanoid-walk,1626000.0,148130.14194750786,863.6695556640625,2
indices,humanoid-walk,1651000.0,150392.8545908928,884.79541015625,2
indices,humanoid-walk,1676000.0,152648.65908265114,884.27783203125,2
indices,humanoid-walk,1701000.0,154898.12766313553,884.4489135742188,2
indices,humanoid-walk,1726000.0,157166.7768509388,889.1280517578125,2
indices,humanoid-walk,1751000.0,159443.35029911995,889.9017944335938,2
indices,humanoid-walk,1776000.0,161720.25763845444,898.5250244140625,2
indices,humanoid-walk,1801000.0,163981.2385005951,887.1474609375,2
indices,humanoid-walk,1826000.0,166238.25354242325,873.3800048828125,2
indices,humanoid-walk,1000.0,102.13422632217409,0.8761748671531677,3
indices,humanoid-walk,26000.0,1440.655146360397,1.1727421283721924,3
indices,humanoid-walk,51000.0,3017.0804414749146,0.8406961560249329,3
indices,humanoid-walk,76000.0,4594.666029214859,1.359357833862305,3
indices,humanoid-walk,101000.0,6172.306475162506,1.00684916973114,3
indices,humanoid-walk,126000.0,7748.254356622696,1.8383045196533203,3
indices,humanoid-walk,151000.0,9339.583666086197,1.2082033157348633,3
indices,humanoid-walk,176000.0,10916.539861917496,1.316561579704285,3
indices,humanoid-walk,201000.0,12488.026473522186,1.49834942817688,3
indices,humanoid-walk,226000.0,14072.83448266983,1.653987169265747,3
indices,humanoid-walk,251000.0,15655.78074002266,1.3706684112548828,3
indices,humanoid-walk,276000.0,17237.231989622116,1.7211090326309204,3
indices,humanoid-walk,301000.0,18813.55292749405,1.237285017967224,3
indices,humanoid-walk,326000.0,20391.638941049576,1.7906535863876345,3
indices,humanoid-walk,351000.0,21977.93502354622,1.5588587522506714,3
indices,humanoid-walk,376000.0,23550.975459098816,1.2390474081039429,3
indices,humanoid-walk,401000.0,25127.810936689377,1.800829529762268,3
indices,humanoid-walk,426000.0,26709.718160629272,1.4916784763336182,3
indices,humanoid-walk,451000.0,28288.38922381401,1.0841110944747925,3
indices,humanoid-walk,476000.0,29876.76167321205,1.2752848863601685,3
indices,humanoid-walk,501000.0,31450.33621406555,1.6035562753677368,3
indices,humanoid-walk,526000.0,33024.75687265396,1.4318013191223145,3
indices,humanoid-walk,551000.0,34609.16565203667,1.9610376358032229,3
indices,humanoid-walk,576000.0,36181.91447234154,1.4129681587219238,3
indices,humanoid-walk,601000.0,37776.56588625908,1.2595998048782349,3
indices,humanoid-walk,626000.0,39355.2524933815,1.6100540161132812,3
indices,humanoid-walk,651000.0,40928.988352537155,2.4221675395965576,3
indices,humanoid-walk,676000.0,42499.61296391487,1.2483583688735962,3
indices,humanoid-walk,701000.0,44075.911455631256,2.971940755844116,3
indices,humanoid-walk,726000.0,45653.597004413605,1.1211007833480835,3
indices,humanoid-walk,751000.0,47231.22618341446,1.3532142639160156,3
indices,humanoid-walk,776000.0,48801.617755413055,3.2097256183624268,3
indices,humanoid-walk,801000.0,50376.59551525116,1.267694115638733,3
indices,humanoid-walk,826000.0,51966.083154439926,7.508377075195312,3
indices,humanoid-walk,851000.0,53551.241599559784,25.325788497924805,3
indices,humanoid-walk,876000.0,55128.60779953003,17.541868209838867,3
indices,humanoid-walk,901000.0,56706.484963178635,79.31031036376953,3
indices,humanoid-walk,926000.0,58292.266404390335,82.68480682373047,3
indices,humanoid-walk,951000.0,59875.86604762077,114.92461395263672,3
indices,humanoid-walk,976000.0,61453.10627961159,123.8976821899414,3
indices,humanoid-walk,1001000.0,63038.15774941445,157.85874938964844,3
indices,humanoid-walk,1026000.0,64630.263932943344,166.173583984375,3
indices,humanoid-walk,1051000.0,66218.173984766,236.60513305664065,3
indices,humanoid-walk,1076000.0,67800.670743227,205.8034515380859,3
indices,humanoid-walk,1101000.0,69383.23305940628,262.8504943847656,3
indices,humanoid-walk,1126000.0,70974.37197184563,257.0119323730469,3
indices,humanoid-walk,1151000.0,72559.13828110695,242.2903289794922,3
indices,humanoid-walk,1176000.0,74126.17718148232,257.3020935058594,3
indices,humanoid-walk,1201000.0,75707.23376607895,315.3509826660156,3
indices,humanoid-walk,1226000.0,77298.14132118225,346.43511962890625,3
indices,humanoid-walk,1251000.0,78871.03692102432,386.4125671386719,3
indices,humanoid-walk,1276000.0,80447.5614900589,375.9363708496094,3
indices,humanoid-walk,1301000.0,82016.8730480671,440.4164733886719,3
indices,humanoid-walk,1326000.0,83594.55449986458,461.9004821777344,3
indices,humanoid-walk,1351000.0,85181.98076462746,454.0842895507813,3
indices,humanoid-walk,1376000.0,86768.49987125397,485.5128479003906,3
indices,humanoid-walk,1401000.0,88353.54046463966,527.1575927734375,3
indices,humanoid-walk,1426000.0,89948.86446022987,557.6368408203125,3
indices,humanoid-walk,1451000.0,91526.8781337738,493.11920166015625,3
indices,humanoid-walk,1476000.0,93100.058270216,639.7538452148438,3
indices,humanoid-walk,1501000.0,94688.46919441225,609.1188354492188,3
indices,humanoid-walk,1526000.0,96270.46550416946,601.9293212890625,3
indices,humanoid-walk,1551000.0,97845.90234065056,648.346923828125,3
indices,humanoid-walk,1576000.0,99433.379863739,678.6322631835938,3
indices,humanoid-walk,1601000.0,101023.13859033585,652.4196166992188,3
indices,humanoid-walk,1626000.0,102623.2534878254,761.7660522460938,3
indices,humanoid-walk,1651000.0,104220.07736825944,766.5390014648438,3
indices,humanoid-walk,1676000.0,105811.00799059868,774.2355346679688,3
indices,humanoid-walk,1701000.0,107382.78033089638,732.0375366210938,3
indices,humanoid-walk,1726000.0,108963.86491751672,767.25634765625,3
indices,humanoid-walk,1751000.0,110542.8965306282,795.9450073242188,3
indices,humanoid-walk,1776000.0,112119.35196685792,786.4758911132812,3
indices,humanoid-walk,1801000.0,113693.50269889832,817.3676147460938,3
indices,humanoid-walk,1826000.0,115279.40543985368,822.0017700195312,3
indices,humanoid-walk,1851000.0,116871.22768735886,818.4319458007812,3
indices,humanoid-walk,1876000.0,118446.28763079645,857.4288940429688,3
indices,humanoid-walk,1901000.0,120015.23595166206,843.89501953125,3
indices,humanoid-walk,1926000.0,121599.67150259018,858.6943359375,3
indices,humanoid-walk,1951000.0,123174.0761027336,843.22021484375,3
indices,humanoid-walk,1976000.0,124736.63984894753,806.89892578125,3
indices,humanoid-walk,2001000.0,126282.17973780632,859.1656494140625,3
indices,humanoid-walk,2026000.0,127824.51543927193,837.44775390625,3
indices,humanoid-walk,2051000.0,129389.3842906952,873.25927734375,3
indices,humanoid-walk,2076000.0,130939.40781998634,855.1928100585938,3
indices,humanoid-walk,2101000.0,132512.4238152504,846.9899291992188,3
indices,humanoid-walk,2126000.0,134077.2409207821,861.8783569335938,3
indices,humanoid-walk,2151000.0,135635.03688383102,876.66015625,3
indices,humanoid-walk,2176000.0,137218.58830189705,846.7796020507812,3
indices,humanoid-walk,2201000.0,138796.6801636219,880.5673828125,3
indices,humanoid-walk,2226000.0,140380.35246253014,876.8021850585938,3
indices,humanoid-walk,2251000.0,141964.38624620438,853.3178100585938,3
indices,humanoid-walk,2276000.0,143555.5286679268,877.6383056640625,3
indices,humanoid-walk,2301000.0,145157.86235833168,886.8804931640625,3
indices,humanoid-walk,2326000.0,146749.5452735424,840.1310424804688,3
indices,humanoid-walk,2351000.0,148332.25504255295,874.5702514648438,3
indices,humanoid-walk,2376000.0,149935.085439682,858.9786987304688,3
indices,humanoid-walk,2401000.0,151533.82702732086,850.3803100585938,3
indices,humanoid-walk,2426000.0,153125.05706691742,883.1876831054688,3
indices,humanoid-walk,2451000.0,154726.18326497078,863.2408447265625,3
indices,humanoid-walk,2476000.0,156312.41218161583,869.2814331054688,3
indices,humanoid-walk,2501000.0,157899.1630563736,871.1715087890625,3
indices,humanoid-walk,2526000.0,159492.1545586586,870.28125,3
indices,humanoid-walk,2551000.0,161086.95306015015,855.8623046875,3
indices,humanoid-walk,2576000.0,162692.84566521645,841.5107421875,3
indices,humanoid-walk,2601000.0,164287.06164431572,854.4299926757812,3
indices,humanoid-walk,2626000.0,165871.48092460632,840.642578125,3
codes,dog-run,1000.0,120.0504379272461,6.174417018890381,1
