agent,env,env_step,episode_reward,seed
"FSQ,d=32,c=[8, 4]",humanoid-walk,85000.0,1.1935542851686478,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,95000.0,1.074430212378502,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,105000.0,1.255977901816368,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,115000.0,1.107781082391739,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,125000.0,1.0125983081758023,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,135000.0,1.1559295807033778,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,145000.0,0.7589733827859163,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,155000.0,0.9877485126256944,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,165000.0,1.175650215148926,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,175000.0,1.364415568858385,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,185000.0,1.0923376202583313,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,195000.0,1.0368690006434915,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,205000.0,1.196287140250206,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,215000.0,0.9542364741675556,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,225000.0,1.2583831071853635,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,235000.0,1.1831527397036552,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,245000.0,1.0642023637890816,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,255000.0,1.8224762052297592,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,265000.0,1.358953395485878,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,275000.0,0.995255783200264,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,285000.0,0.8088652558624745,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,295000.0,1.6024317264556884,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,305000.0,1.6198961287736893,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,315000.0,0.9350245982408524,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,325000.0,1.0262257029302415,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,335000.0,1.5565455704927444,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,345000.0,0.8585264533758163,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,355000.0,1.4155596137046813,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,365000.0,1.3059425234794615,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,375000.0,0.9055834710597992,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,385000.0,1.561659564077854,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,395000.0,0.9804081305861472,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,405000.0,1.1472645731642843,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,415000.0,1.087578509002924,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,425000.0,0.9360649347305298,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,435000.0,1.058224718272686,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,445000.0,0.9110992282629014,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,455000.0,0.9336053878068924,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,465000.0,0.8518281131982803,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,475000.0,1.435687467455864,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,485000.0,1.0837784677743911,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,495000.0,0.974190518260002,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,505000.0,1.044512876868248,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,515000.0,1.2557426303625108,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,525000.0,0.7925702407956123,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,535000.0,1.0992723435163498,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,545000.0,2.195600597560406,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,555000.0,1.048136591911316,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,565000.0,1.6347039192914965,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,575000.0,0.9976757884025572,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,585000.0,1.2327530071139337,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,595000.0,1.4507789731025695,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,605000.0,1.58218040689826,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,615000.0,1.0559872940182686,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,625000.0,1.5717992067337037,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,635000.0,1.4328516855835915,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,645000.0,1.211303597688675,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,655000.0,1.4596052084118127,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,665000.0,0.9359340697526932,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,675000.0,2.185426364094019,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,685000.0,1.1533459397032857,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,695000.0,0.95850871168077,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,705000.0,1.4952944338321683,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,715000.0,1.3027947142720222,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,725000.0,1.3345942795276642,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,735000.0,1.7631837927270682,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,745000.0,1.522176665067673,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,755000.0,1.556935414671898,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,765000.0,1.8386550217866895,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,775000.0,0.7598858684301376,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,785000.0,0.6362210785970092,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,795000.0,0.8293279029428959,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,805000.0,1.1522446542978286,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,815000.0,1.4202136488631367,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,825000.0,1.627440094947815,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,835000.0,0.935148548707366,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,845000.0,1.0812692135572433,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,855000.0,1.453588766977191,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,865000.0,1.7263508200645448,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,875000.0,2.1702140092849733,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,885000.0,1.9566147327423096,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,895000.0,1.338738788664341,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,905000.0,0.9039132565259932,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,915000.0,1.018705251812935,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,925000.0,1.3045459866523743,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,935000.0,1.4874371528625487,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,945000.0,0.7774253768846393,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,955000.0,2.0163669258356096,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,965000.0,1.747480471432209,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,975000.0,1.5562573358416558,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,985000.0,1.0996896132826806,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,995000.0,1.9607703536748888,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1005000.0,1.3685324542224406,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1015000.0,1.6304326564073564,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1025000.0,1.057121695205569,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1035000.0,1.1557497754693031,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1045000.0,1.258927235007286,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1055000.0,1.1910281956195832,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1065000.0,1.7132640693336725,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1075000.0,1.7595625333487988,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1085000.0,1.453057199716568,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1095000.0,1.0968889363110066,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1105000.0,1.651941848732531,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1115000.0,1.3300871200859548,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1125000.0,1.3163606196641922,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1135000.0,1.1986530989408493,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1145000.0,1.8799716413021088,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1155000.0,0.9728662371635436,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1165000.0,1.1931323945522307,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1175000.0,2.6768907755613327,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1185000.0,1.2887073755264282,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1195000.0,1.6155212551355362,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1205000.0,1.3623887851834298,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1215000.0,0.9731140650808812,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1225000.0,1.2001239717006684,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1235000.0,1.1361022416502238,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1245000.0,0.7256554432213307,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1255000.0,0.8542542219161987,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1265000.0,0.7357997551560402,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1275000.0,0.8223249055445194,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1285000.0,0.6942355595529079,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1295000.0,0.8871458921581507,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1305000.0,1.302194507420063,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1315000.0,1.261747604608536,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1325000.0,1.1566119350492954,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1335000.0,0.8812247574329376,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1345000.0,0.7824949692934752,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1355000.0,1.066287490725517,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1365000.0,0.95438501983881,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1375000.0,0.742603107355535,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1385000.0,1.5235925674438475,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1395000.0,1.1815715074539184,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1405000.0,1.2073324788361788,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1415000.0,0.8509444775059819,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1425000.0,2.40376522988081,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1435000.0,1.5415935397148133,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1445000.0,1.115635111182928,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1455000.0,0.7396064085885883,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1465000.0,1.044421724230051,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1475000.0,1.3643640369176864,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1485000.0,1.1443973749876022,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1495000.0,3.774230420589447,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1505000.0,1.9475448727607727,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1515000.0,1.9962217025458813,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1525000.0,1.1435392431914806,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1535000.0,1.544769722223282,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1545000.0,1.2572408497333527,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1555000.0,1.640921139717102,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1565000.0,1.3362957388162613,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1575000.0,1.460096076130867,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1585000.0,1.6638785004615784,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1595000.0,1.484113872051239,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1605000.0,1.443005084991455,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1615000.0,1.153031614422798,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1625000.0,1.5661994889378548,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1635000.0,1.150093024969101,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1645000.0,1.733725206553936,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1655000.0,1.908955442905426,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1665000.0,2.1801897823810577,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1675000.0,1.392691496014595,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1685000.0,1.510095700621605,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1695000.0,1.2847185995429755,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1705000.0,1.5198336765170095,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1715000.0,1.3257370114326477,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1725000.0,1.343289566040039,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1735000.0,1.378381933271885,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1745000.0,0.7880783499218523,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1755000.0,1.10825082231313,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1765000.0,0.9105463713407516,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1775000.0,1.258521667122841,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1785000.0,2.1534357741475105,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1795000.0,0.9973816081881524,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1805000.0,1.067679124325514,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1815000.0,2.280164561420679,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1825000.0,0.8929852724075318,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1835000.0,1.100527773797512,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1845000.0,1.097012822329998,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1855000.0,1.198936676606536,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1865000.0,1.541936022043228,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1875000.0,1.5054637722671032,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1885000.0,1.412760815024376,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1895000.0,1.5439155668020248,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1905000.0,1.4761417299509048,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1915000.0,0.6007931303232908,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1925000.0,0.8534046449698508,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1935000.0,0.7277000233530998,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1945000.0,0.7596955183893442,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1955000.0,0.7606470871716737,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1965000.0,1.0168798729777335,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1975000.0,1.0597712978720666,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1985000.0,0.7727937191724777,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,1995000.0,1.2680767491459846,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,2005000.0,1.2721493542194366,0
"FSQ,d=32,c=[8, 4]",humanoid-walk,5000.0,1.1498539857566357,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,15000.0,0.6263917874544859,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,25000.0,1.120768216252327,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,35000.0,1.0465747995302082,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,45000.0,1.4050643637776374,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,55000.0,1.165769201517105,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,65000.0,0.5938441004604101,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,75000.0,0.7654210567474365,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,85000.0,1.0831256091594696,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,95000.0,1.026913582533598,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,105000.0,1.666888177394867,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,115000.0,1.462592151761055,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,125000.0,0.9082635655999184,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,135000.0,0.8699476569890976,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,145000.0,1.3369072802364823,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,155000.0,1.1727670937776566,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,165000.0,1.7191746830940249,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,175000.0,1.0411792390048504,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,185000.0,1.024234090745449,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,195000.0,1.168670144677162,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,205000.0,0.8106244236230851,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,215000.0,1.1803660960868,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,225000.0,1.2985981285572052,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,235000.0,1.0107858456671237,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,245000.0,1.3306488513946533,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,255000.0,1.6584051728248597,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,265000.0,1.5335528649389745,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,275000.0,0.8990738846361637,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,285000.0,0.496049203723669,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,295000.0,1.613366812467575,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,305000.0,1.6662538051605225,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,315000.0,1.2888429522514344,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,325000.0,0.9878307837992908,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,335000.0,1.675288236141205,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,345000.0,0.988605085015297,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,355000.0,1.0296797156333923,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,365000.0,1.2832862555980682,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,375000.0,1.267526227235794,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,385000.0,1.284270441532135,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,395000.0,1.1164554804563522,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,405000.0,1.184999006614089,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,415000.0,1.2000343710184098,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,425000.0,0.8268226712942124,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,435000.0,1.2428332924842835,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,445000.0,0.8565591052174568,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,455000.0,0.8673863843083381,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,465000.0,1.2657563745975495,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,475000.0,1.2898174285888673,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,485000.0,1.2700898125767708,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,495000.0,0.8443326681852341,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,505000.0,1.0926412731409072,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,515000.0,1.3232450485229492,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,525000.0,0.8703924398869276,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,535000.0,1.2732015430927277,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,545000.0,1.80176619887352,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,555000.0,1.322359338402748,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,565000.0,1.7747202217578888,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,575000.0,1.4424488186836242,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,585000.0,1.1339586973190308,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,595000.0,1.4960570871829986,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,605000.0,1.4638240478932858,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,615000.0,1.0814927637577056,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,625000.0,1.099928405880928,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,635000.0,1.1575192958116531,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,645000.0,0.9731540754437448,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,655000.0,1.2621258445084096,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,665000.0,0.992641706764698,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,675000.0,1.103315570950508,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,685000.0,1.3071753062307834,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,695000.0,1.000001667626202,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,705000.0,1.1470624417066575,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,715000.0,1.2517734736204147,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,725000.0,0.6631700575351716,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,735000.0,1.474319013953209,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,745000.0,1.2335350155830382,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,755000.0,1.1186230320483446,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,765000.0,0.9599603794515132,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,775000.0,0.9048800118267536,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,785000.0,1.1912688394077122,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,795000.0,0.9656325126066804,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,805000.0,0.9690247491002084,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,815000.0,0.9749401204288006,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,825000.0,1.070458748936653,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,835000.0,1.1373527005314827,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,845000.0,0.7050842970609665,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,855000.0,0.9211771693080664,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,865000.0,1.337827119231224,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,875000.0,1.9282763868570327,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,885000.0,1.6603110551834106,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,895000.0,1.2324159562587738,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,905000.0,1.2208597779273986,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,915000.0,1.2503072202205658,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,925000.0,2.2971507206559183,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,935000.0,1.4019732922315598,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,945000.0,1.2293252363801002,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,955000.0,1.5913879096508026,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,965000.0,1.7606183350086213,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,975000.0,2.022541306912899,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,985000.0,0.8848210245370864,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,995000.0,1.1864797938615084,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,1005000.0,2.3300897520035506,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,1015000.0,0.9778955295681954,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,1025000.0,1.206704542040825,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,1035000.0,1.193772166967392,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,1045000.0,1.871055069565773,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,1055000.0,1.0833149135112763,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,1065000.0,1.454897065460682,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,1075000.0,1.431545726954937,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,1085000.0,1.476588360220194,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,1095000.0,1.1234969925135374,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,1105000.0,1.2740770399570465,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,1115000.0,0.921871230006218,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,1125000.0,1.598571071028709,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,1135000.0,1.4013795837759973,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,1145000.0,1.6393113374710082,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,1155000.0,1.3320796072483063,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,1165000.0,1.6249546706676483,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,1175000.0,1.4883708775043487,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,1185000.0,0.8909482767805457,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,1195000.0,1.1127450674772263,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,1205000.0,1.4061148464679718,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,1215000.0,0.9251915654167532,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,1225000.0,0.92678003013134,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,1235000.0,1.3517540365457534,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,1245000.0,1.0608317375183105,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,1255000.0,1.0380695179104804,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,1265000.0,0.9081311404705048,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,1275000.0,1.101019137352705,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,1285000.0,1.3939363300800325,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,1295000.0,1.3788601365871729,1
"FSQ,d=32,c=[8, 4]",humanoid-walk,1305000.0,1.2369073271751403,1
