latent_dim,env,env_step,episode_reward,active_percent,seed
1024,walker-walk,176000.0,971.6965942382812,99.98698425292967,2
1024,walker-walk,201000.0,961.1392822265624,99.99349212646484,2
1024,walker-walk,226000.0,971.2943725585938,100.0,2
1024,walker-walk,251000.0,971.7150268554688,100.0,2
1024,walker-walk,276000.0,980.03076171875,100.0,2
1024,walker-walk,301000.0,974.2941284179688,100.0,2
1024,walker-walk,326000.0,971.9058837890624,100.0,2
1024,walker-walk,351000.0,974.1345825195312,100.0,2
1024,walker-walk,376000.0,974.1034545898438,100.0,2
1024,walker-walk,401000.0,977.3557739257812,100.0,2
1024,walker-walk,426000.0,975.4039306640624,100.0,2
1024,walker-walk,451000.0,978.2238159179688,100.0,2
1024,walker-walk,476000.0,978.0847778320312,100.0,2
1024,walker-walk,501000.0,983.3650512695312,100.0,2
1024,walker-walk,526000.0,978.6163940429688,100.0,2
1024,walker-walk,551000.0,979.3128051757812,100.0,2
1024,walker-walk,576000.0,983.7242431640624,100.0,2
1024,walker-walk,601000.0,980.3318481445312,100.0,2
1024,walker-walk,626000.0,977.3562622070312,100.0,2
1024,walker-walk,651000.0,985.30908203125,100.0,2
1024,walker-walk,676000.0,981.7965087890624,100.0,2
1024,walker-walk,701000.0,983.7127075195312,100.0,2
1024,walker-walk,726000.0,978.1285400390624,100.0,2
1024,walker-walk,751000.0,972.9386596679688,100.0,2
1024,walker-walk,776000.0,980.9036254882812,100.0,2
1024,walker-walk,801000.0,976.9111328125,100.0,2
1024,walker-walk,826000.0,979.7619018554688,100.0,2
1024,walker-walk,851000.0,979.0912475585938,100.0,2
1024,walker-walk,876000.0,984.05859375,100.0,2
1024,walker-walk,901000.0,984.9074096679688,100.0,2
1024,walker-walk,926000.0,980.7213134765624,100.0,2
1024,walker-walk,951000.0,986.58837890625,100.0,2
1024,walker-walk,976000.0,978.85986328125,100.0,2
1024,walker-walk,1001000.0,984.1194458007812,100.0,2
1024,walker-walk,1026000.0,987.2447509765624,100.0,2
1024,walker-walk,1051000.0,982.1029663085938,100.0,2
1024,walker-walk,1076000.0,974.4366455078124,100.0,2
1024,walker-walk,1101000.0,984.4288940429688,100.0,2
1024,walker-walk,1126000.0,974.2990112304688,100.0,2
1024,walker-walk,1151000.0,983.26318359375,100.0,2
1024,walker-walk,1176000.0,988.74169921875,100.0,2
1024,walker-walk,1201000.0,980.6998291015624,100.0,2
1024,walker-walk,1226000.0,981.9993286132812,100.0,2
1024,walker-walk,1251000.0,985.5641479492188,100.0,2
1024,walker-walk,1276000.0,981.0896606445312,100.0,2
1024,walker-walk,1301000.0,978.2392578125,100.0,2
1024,walker-walk,1326000.0,978.8742065429688,100.0,2
1024,walker-walk,1351000.0,981.3360595703124,100.0,2
1024,walker-walk,1376000.0,978.0641479492188,100.0,2
1024,walker-walk,1401000.0,980.7106323242188,100.0,2
1024,walker-walk,1426000.0,988.0125122070312,100.0,2
1024,walker-walk,1451000.0,984.0885620117188,100.0,2
1024,walker-walk,1476000.0,979.3567504882812,100.0,2
1024,walker-walk,1501000.0,976.5155639648438,100.0,2
1024,walker-walk,1526000.0,978.0347900390624,100.0,2
1024,walker-walk,1551000.0,980.9841918945312,100.0,2
1024,walker-walk,1576000.0,978.6025390625,100.0,2
1024,walker-walk,1601000.0,980.7548828125,100.0,2
1024,walker-walk,1626000.0,986.2747192382812,100.0,2
1024,walker-walk,1651000.0,985.86474609375,100.0,2
1024,walker-walk,1676000.0,985.6884765625,100.0,2
1024,walker-walk,1701000.0,983.5164184570312,100.0,2
1024,walker-walk,1726000.0,980.8806762695312,100.0,2
1024,walker-walk,1751000.0,983.8285522460938,100.0,2
1024,walker-walk,1776000.0,982.3025512695312,100.0,2
1024,walker-walk,1000.0,24.653553009033203,84.20573425292969,3
1024,walker-walk,26000.0,785.3457641601562,91.171875,3
1024,walker-walk,51000.0,950.1210327148438,98.69791412353516,3
1024,walker-walk,76000.0,962.3543090820312,99.29688262939452,3
1024,walker-walk,101000.0,969.9552612304688,99.67448425292967,3
1024,walker-walk,126000.0,973.0764770507812,99.73307800292967,3
1024,walker-walk,151000.0,979.8718872070312,99.96744537353516,3
1024,walker-walk,176000.0,977.1725463867188,99.95442962646484,3
1024,walker-walk,201000.0,980.4718627929688,99.99349212646484,3
1024,walker-walk,226000.0,979.6515502929688,99.99349212646484,3
1024,walker-walk,251000.0,977.1329345703124,99.98698425292967,3
1024,walker-walk,276000.0,978.8593139648438,99.98698425292967,3
1024,walker-walk,301000.0,978.6273803710938,99.99349212646484,3
1024,walker-walk,326000.0,975.7247924804688,100.0,3
1024,walker-walk,351000.0,981.0619506835938,99.99349212646484,3
1024,walker-walk,376000.0,979.5128784179688,100.0,3
1024,walker-walk,401000.0,977.0947265625,100.0,3
1024,walker-walk,426000.0,974.3178100585938,100.0,3
1024,walker-walk,451000.0,976.20458984375,100.0,3
1024,walker-walk,476000.0,978.7439575195312,100.0,3
1024,walker-walk,501000.0,977.771484375,100.0,3
1024,walker-walk,526000.0,981.3015747070312,100.0,3
1024,walker-walk,551000.0,977.1607666015624,99.97396087646484,3
1024,walker-walk,576000.0,974.2203979492188,100.0,3
1024,walker-walk,601000.0,974.1859741210938,100.0,3
1024,walker-walk,626000.0,983.48486328125,100.0,3
1024,walker-walk,651000.0,977.8331909179688,100.0,3
1024,walker-walk,676000.0,983.5465698242188,100.0,3
1024,walker-walk,701000.0,978.0393676757812,100.0,3
1024,walker-walk,726000.0,980.9403686523438,100.0,3
1024,walker-walk,751000.0,978.8329467773438,100.0,3
1024,walker-walk,776000.0,979.4057006835938,100.0,3
1024,walker-walk,801000.0,975.3804931640624,100.0,3
1024,walker-walk,826000.0,975.4591064453124,100.0,3
1024,walker-walk,851000.0,981.4880981445312,100.0,3
1024,walker-walk,876000.0,985.0861206054688,100.0,3
1024,walker-walk,901000.0,976.8603515625,100.0,3
1024,walker-walk,926000.0,981.5411987304688,100.0,3
1024,walker-walk,951000.0,975.2699584960938,100.0,3
1024,walker-walk,976000.0,981.9323120117188,100.0,3
1024,walker-walk,1001000.0,979.0133666992188,100.0,3
1024,walker-walk,1026000.0,982.248046875,100.0,3
1024,walker-walk,1051000.0,973.9808959960938,100.0,3
1024,walker-walk,1076000.0,982.4566650390624,100.0,3
1024,walker-walk,1101000.0,980.7189331054688,100.0,3
1024,walker-walk,1126000.0,976.0119018554688,100.0,3
1024,walker-walk,1151000.0,981.9974975585938,100.0,3
1024,walker-walk,1176000.0,976.2320556640624,100.0,3
1024,walker-walk,1201000.0,984.0870971679688,100.0,3
1024,walker-walk,1226000.0,983.1137084960938,100.0,3
1024,walker-walk,1251000.0,978.2109375,100.0,3
1024,walker-walk,1276000.0,983.4806518554688,100.0,3
1024,walker-walk,1301000.0,974.0468139648438,100.0,3
1024,walker-walk,1326000.0,978.8178100585938,100.0,3
1024,walker-walk,1351000.0,985.7299194335938,100.0,3
1024,walker-walk,1376000.0,983.6179809570312,100.0,3
1024,walker-walk,1401000.0,977.9988403320312,100.0,3
1024,walker-walk,1426000.0,981.0836791992188,100.0,3
1024,walker-walk,1451000.0,978.2095947265624,100.0,3
128,humanoid-walk,1000.0,1.0641955137252808,66.56250762939453,1
128,humanoid-walk,26000.0,1.28966224193573,99.84375,1
128,humanoid-walk,51000.0,0.9272401928901672,99.79167175292967,1
128,humanoid-walk,76000.0,1.1251122951507568,99.42708587646484,1
128,humanoid-walk,101000.0,1.7267359495162964,99.375,1
128,humanoid-walk,126000.0,6.292914867401123,99.73958587646484,1
128,humanoid-walk,151000.0,15.275923728942873,99.63542175292967,1
128,humanoid-walk,176000.0,31.9199161529541,99.21875762939452,1
128,humanoid-walk,201000.0,24.23896598815918,99.21875,1
128,humanoid-walk,226000.0,46.339141845703125,99.06250762939452,1
128,humanoid-walk,251000.0,63.46635818481445,99.06250762939452,1
128,humanoid-walk,276000.0,66.90423583984375,97.34375,1
128,humanoid-walk,301000.0,57.3640251159668,96.45834350585938,1
128,humanoid-walk,326000.0,90.67833709716795,94.89584350585938,1
128,humanoid-walk,351000.0,92.74413299560548,95.26042175292967,1
128,humanoid-walk,376000.0,120.2947006225586,93.75,1
128,humanoid-walk,401000.0,130.67076110839844,93.85418701171876,1
128,humanoid-walk,426000.0,168.5702667236328,93.22917175292967,1
128,humanoid-walk,451000.0,175.25863647460938,93.22917175292967,1
128,humanoid-walk,476000.0,161.0569610595703,92.34375762939452,1
128,humanoid-walk,501000.0,225.32334899902344,93.17709350585938,1
128,humanoid-walk,526000.0,223.4162139892578,93.02083587646484,1
128,humanoid-walk,551000.0,214.5994110107422,91.97917175292967,1
128,humanoid-walk,576000.0,247.90806579589844,93.12500762939452,1
128,humanoid-walk,601000.0,264.821044921875,93.33333587646484,1
128,humanoid-walk,626000.0,279.3149108886719,91.97917938232422,1
128,humanoid-walk,651000.0,294.8992614746094,93.90625,1
128,humanoid-walk,676000.0,355.68585205078125,92.08334350585938,1
128,humanoid-walk,701000.0,396.7181701660156,93.17708587646484,1
128,humanoid-walk,726000.0,382.4358520507813,92.81250762939452,1
128,humanoid-walk,751000.0,448.5482482910156,93.54167175292967,1
128,humanoid-walk,776000.0,485.38671875,93.59375762939452,1
128,humanoid-walk,801000.0,519.62548828125,93.17709350585938,1
128,humanoid-walk,826000.0,495.8152465820313,94.73958587646484,1
128,humanoid-walk,851000.0,565.173828125,94.01042938232422,1
128,humanoid-walk,876000.0,634.6786499023438,93.95834350585938,1
128,humanoid-walk,901000.0,643.759765625,94.375,1
128,humanoid-walk,926000.0,676.9547119140625,94.89583587646484,1
128,humanoid-walk,951000.0,722.9441528320312,95.46875,1
128,humanoid-walk,976000.0,747.4738159179688,94.6875,1
128,humanoid-walk,1001000.0,803.7396850585938,95.72917175292967,1
128,humanoid-walk,1026000.0,758.8745727539062,95.72917938232422,1
128,humanoid-walk,1051000.0,833.9356689453125,95.52084350585938,1
128,humanoid-walk,1076000.0,836.1244506835938,96.25000762939452,1
128,humanoid-walk,1101000.0,870.9467163085938,95.67709350585938,1
128,humanoid-walk,1126000.0,866.0731811523438,94.73958587646484,1
128,humanoid-walk,1151000.0,861.826171875,95.93750762939452,1
128,humanoid-walk,1176000.0,860.0436401367188,95.78125,1
128,humanoid-walk,1201000.0,893.4874877929688,96.25001525878906,1
128,humanoid-walk,1226000.0,856.0001831054688,95.72917175292967,1
128,humanoid-walk,1251000.0,871.8980712890625,96.87501525878906,1
128,humanoid-walk,1276000.0,879.130859375,96.51042175292967,1
128,humanoid-walk,1301000.0,865.4618530273438,97.39583587646484,1
128,humanoid-walk,1326000.0,868.0150756835938,96.71876525878906,1
128,humanoid-walk,1351000.0,867.9840087890625,96.51042175292967,1
128,humanoid-walk,1376000.0,891.9276733398438,96.56250762939452,1
128,humanoid-walk,1401000.0,883.4200439453125,97.03125,1
128,humanoid-walk,1426000.0,894.4197387695312,96.97917175292967,1
128,humanoid-walk,1451000.0,861.36767578125,96.82292175292967,1
128,humanoid-walk,1476000.0,885.09716796875,96.56250762939452,1
128,humanoid-walk,1501000.0,874.5355834960938,96.875,1
128,humanoid-walk,1526000.0,893.2101440429688,97.39582824707033,1
128,humanoid-walk,1551000.0,894.884765625,97.1875,1
128,humanoid-walk,1576000.0,893.4183959960938,97.39583587646484,1
128,humanoid-walk,1601000.0,900.1242065429688,97.23958587646484,1
128,humanoid-walk,1626000.0,899.6183471679688,97.34375762939452,1
128,humanoid-walk,1651000.0,897.4641723632812,97.60417175292967,1
128,humanoid-walk,1676000.0,885.2879028320312,97.55209350585938,1
128,humanoid-walk,1701000.0,891.2369384765625,98.07292175292967,1
128,humanoid-walk,1726000.0,888.0711059570312,97.96875,1
128,humanoid-walk,1751000.0,894.4948120117188,96.875,1
128,humanoid-walk,1776000.0,900.7357788085938,97.1875,1
128,humanoid-walk,1801000.0,890.6510009765625,98.02083587646484,1
128,humanoid-walk,1826000.0,904.0177612304688,97.5,1
128,humanoid-walk,1851000.0,913.30810546875,97.86459350585938,1
128,humanoid-walk,1876000.0,900.65234375,97.08334350585938,1
128,humanoid-walk,1901000.0,900.7943725585938,97.23958587646484,1
128,humanoid-walk,1926000.0,865.7451171875,97.8125,1
128,humanoid-walk,1951000.0,903.2525634765624,97.55207824707033,1
128,humanoid-walk,1976000.0,902.3803100585938,97.39584350585938,1
128,humanoid-walk,2001000.0,890.0429077148438,97.60417175292967,1
128,humanoid-walk,2026000.0,906.6705322265624,97.1875,1
128,humanoid-walk,2051000.0,909.3429565429688,96.92709350585938,1
128,humanoid-walk,2076000.0,905.6304931640624,97.55208587646484,1
128,humanoid-walk,2101000.0,905.9931640625,97.60416412353516,1
128,humanoid-walk,2126000.0,905.4430541992188,97.60417175292967,1
128,humanoid-walk,2151000.0,893.3702392578125,96.71875762939452,1
128,humanoid-walk,2176000.0,912.228515625,98.07292175292967,1
128,humanoid-walk,2201000.0,909.21728515625,97.96875,1
128,humanoid-walk,2226000.0,892.35205078125,97.55208587646484,1
128,humanoid-walk,2251000.0,912.62744140625,97.76042175292967,1
128,humanoid-walk,2276000.0,896.70458984375,97.65625,1
128,humanoid-walk,2301000.0,903.81201171875,98.33334350585938,1
128,humanoid-walk,2326000.0,907.3849487304688,97.76042175292967,1
128,humanoid-walk,2351000.0,893.7482299804688,97.91667175292967,1
128,humanoid-walk,2376000.0,898.6452026367188,98.02083587646484,1
128,humanoid-walk,2401000.0,899.6300048828125,97.29167175292967,1
128,humanoid-walk,2426000.0,902.2787475585938,97.86458587646484,1
128,humanoid-walk,2451000.0,906.908203125,98.17708587646484,1
128,humanoid-walk,2476000.0,898.4724731445312,97.81250762939452,1
128,humanoid-walk,2501000.0,905.19775390625,98.43749237060548,1
128,humanoid-walk,2526000.0,914.9488525390624,97.70833587646484,1
128,humanoid-walk,2551000.0,904.2374877929688,98.48958587646484,1
128,humanoid-walk,2576000.0,913.9924926757812,98.54167175292967,1
128,humanoid-walk,2601000.0,906.5684814453124,98.33334350585938,1
128,humanoid-walk,2626000.0,914.3736572265624,98.07292175292967,1
128,humanoid-walk,2651000.0,908.0921020507812,98.54167175292967,1
128,humanoid-walk,2676000.0,903.5946655273438,98.59375762939452,1
128,humanoid-walk,2701000.0,910.6070556640624,98.07292175292967,1
128,humanoid-walk,2726000.0,913.982421875,98.4375,1
128,humanoid-walk,2751000.0,909.4404296875,98.64583587646484,1
128,humanoid-walk,2776000.0,923.8119506835938,98.28125762939452,1
128,humanoid-walk,2801000.0,911.8031616210938,98.59375762939452,1
128,humanoid-walk,2826000.0,900.73291015625,97.96875762939452,1
128,humanoid-walk,2851000.0,911.7467041015624,98.38542938232422,1
128,humanoid-walk,2876000.0,914.3828125,98.48959350585938,1
128,humanoid-walk,2901000.0,907.3139038085938,98.48958587646484,1
128,humanoid-walk,2926000.0,891.8292846679688,98.59375,1
128,humanoid-walk,2951000.0,903.3993530273438,98.54166412353516,1
128,humanoid-walk,2976000.0,913.8445434570312,98.54167175292967,1
128,humanoid-walk,3001000.0,906.8849487304688,98.17707824707033,1
128,humanoid-walk,3026000.0,908.1222534179688,98.54167175292967,1
128,humanoid-walk,3051000.0,908.71533203125,98.85417175292967,1
128,humanoid-walk,3076000.0,914.8679809570312,98.80209350585938,1
128,humanoid-walk,3101000.0,915.5455932617188,98.38542175292967,1
128,humanoid-walk,3126000.0,916.5286254882812,98.54167175292967,1
128,humanoid-walk,3151000.0,909.13232421875,98.28125,1
128,humanoid-walk,3176000.0,903.7849731445312,98.22917175292967,1
128,humanoid-walk,3201000.0,916.6076049804688,98.38542175292967,1
128,humanoid-walk,3226000.0,923.7921142578124,98.43750762939452,1
128,humanoid-walk,3251000.0,895.0360717773438,98.59375,1
128,humanoid-walk,3276000.0,906.0478515625,98.28125762939452,1
128,humanoid-walk,3301000.0,903.6859741210938,99.06250762939452,1
128,humanoid-walk,3326000.0,895.3298950195312,98.90625762939452,1
128,humanoid-walk,3351000.0,903.8193359375,98.38541412353516,1
128,humanoid-walk,3376000.0,918.6488647460938,98.75000762939452,1
128,humanoid-walk,3401000.0,900.6023559570312,98.64583587646484,1
128,humanoid-walk,3426000.0,907.6769409179688,98.38542175292967,1
128,humanoid-walk,3451000.0,914.4203491210938,99.01042175292967,1
128,humanoid-walk,3476000.0,906.6011962890624,98.54167175292967,1
128,humanoid-walk,3501000.0,919.0213012695312,98.85417175292967,1
128,humanoid-walk,3526000.0,917.2725830078124,98.75,1
128,humanoid-walk,3551000.0,917.9541015625,99.01041412353516,1
128,humanoid-walk,3576000.0,911.1608276367188,98.59375762939452,1
128,humanoid-walk,3601000.0,905.5090942382812,98.90625,1
128,humanoid-walk,3626000.0,901.6683959960938,98.64583587646484,1
128,humanoid-walk,3651000.0,916.0704345703124,98.64584350585938,1
128,humanoid-walk,3676000.0,907.17041015625,98.90625,1
128,humanoid-walk,3701000.0,897.4788208007812,98.48958587646484,1
128,humanoid-walk,3726000.0,913.3733520507812,98.54167175292967,1
128,humanoid-walk,3751000.0,919.0167236328124,98.4375,1
128,humanoid-walk,3776000.0,913.1625366210938,98.75000762939452,1
128,humanoid-walk,3801000.0,914.3787231445312,99.16667175292967,1
128,humanoid-walk,3826000.0,907.9017944335938,98.54167175292967,1
128,humanoid-walk,3851000.0,904.0062866210938,98.95833587646484,1
128,humanoid-walk,3876000.0,907.6622314453124,98.54167175292967,1
128,humanoid-walk,3901000.0,915.8341674804688,98.48958587646484,1
128,humanoid-walk,3926000.0,912.8385620117188,98.80209350585938,1
128,humanoid-walk,3951000.0,907.40869140625,98.80209350585938,1
128,humanoid-walk,3976000.0,915.87548828125,99.06250762939452,1
128,humanoid-walk,1000.0,1.0912493467330933,65.52083587646484,2
128,humanoid-walk,26000.0,0.9099577069282532,99.84375,2
128,humanoid-walk,51000.0,1.2677390575408936,99.73958587646484,2
128,humanoid-walk,76000.0,1.3068287372589111,99.375,2
128,humanoid-walk,101000.0,0.8961734175682068,99.6875,2
128,humanoid-walk,126000.0,3.4286859035491943,99.63542175292967,2
128,humanoid-walk,151000.0,29.041339874267575,99.42708587646484,2
128,humanoid-walk,176000.0,58.6276741027832,99.47917175292967,2
128,humanoid-walk,201000.0,52.97848129272461,99.21875762939452,2
128,humanoid-walk,226000.0,66.4871597290039,98.38542175292967,2
128,humanoid-walk,251000.0,108.29182434082033,97.81250762939452,2
128,humanoid-walk,276000.0,105.88581848144533,96.35417175292967,2
128,humanoid-walk,301000.0,114.53157806396484,95.41667175292967,2
128,humanoid-walk,326000.0,123.52174377441406,94.42708587646484,2
128,humanoid-walk,351000.0,133.23757934570312,93.43751525878906,2
128,humanoid-walk,376000.0,133.80569458007812,93.69792175292967,2
128,humanoid-walk,401000.0,150.84275817871094,94.63542175292967,2
128,humanoid-walk,426000.0,178.5978240966797,93.43750762939452,2
128,humanoid-walk,451000.0,188.06439208984375,93.59376525878906,2
128,humanoid-walk,476000.0,188.9979553222656,94.21875762939452,2
128,humanoid-walk,501000.0,213.8050994873047,93.54167175292967,2
128,humanoid-walk,526000.0,246.3308563232422,93.28125,2
128,humanoid-walk,551000.0,245.8415069580078,93.80209350585938,2
128,humanoid-walk,576000.0,250.1752471923828,93.02084350585938,2
128,humanoid-walk,601000.0,269.13787841796875,93.48959350585938,2
128,humanoid-walk,626000.0,288.94305419921875,93.75,2
128,humanoid-walk,651000.0,316.0497741699219,94.63542175292967,2
128,humanoid-walk,676000.0,346.66656494140625,94.27083587646484,2
128,humanoid-walk,701000.0,367.1632385253906,94.37500762939452,2
128,humanoid-walk,726000.0,412.5096130371094,93.90626525878906,2
128,humanoid-walk,751000.0,436.63873291015625,94.47917175292967,2
128,humanoid-walk,776000.0,470.4948425292969,94.11458587646484,2
128,humanoid-walk,801000.0,503.9979553222656,94.73959350585938,2
128,humanoid-walk,826000.0,546.5858764648438,94.16667175292967,2
128,humanoid-walk,851000.0,570.5211181640625,94.32291412353516,2
128,humanoid-walk,876000.0,602.5105590820312,94.89583587646484,2
128,humanoid-walk,901000.0,619.7937622070312,95.26042938232422,2
128,humanoid-walk,926000.0,680.9879760742188,95.20834350585938,2
128,humanoid-walk,951000.0,701.5116577148438,95.15625762939452,2
128,humanoid-walk,976000.0,738.3568725585938,95.10417175292967,2
128,humanoid-walk,1001000.0,731.7755126953125,96.19792938232422,2
128,humanoid-walk,1026000.0,778.369140625,96.14584350585938,2
128,humanoid-walk,1051000.0,812.8937377929688,94.89584350585938,2
128,humanoid-walk,1076000.0,771.8543701171875,96.25,2
128,humanoid-walk,1101000.0,822.7535400390625,96.45833587646484,2
128,humanoid-walk,1126000.0,829.4500122070312,96.19792175292967,2
128,humanoid-walk,1151000.0,833.7265625,96.875,2
128,humanoid-walk,1176000.0,832.0377197265625,96.71875,2
128,humanoid-walk,1201000.0,839.0670166015625,96.87500762939452,2
128,humanoid-walk,1226000.0,866.4024658203125,95.72917175292967,2
128,humanoid-walk,1251000.0,876.4890747070312,96.25000762939452,2
128,humanoid-walk,1276000.0,862.2804565429688,96.5625,2
128,humanoid-walk,1301000.0,886.2850952148438,96.71875762939452,2
128,humanoid-walk,1326000.0,861.8121948242188,97.34375,2
128,humanoid-walk,1351000.0,864.3226928710938,96.77083587646484,2
128,humanoid-walk,1376000.0,864.1943359375,96.97917938232422,2
128,humanoid-walk,1401000.0,879.689453125,96.875,2
128,humanoid-walk,1426000.0,857.6212768554688,97.08333587646484,2
128,humanoid-walk,1451000.0,887.6890869140625,97.55209350585938,2
128,humanoid-walk,1476000.0,884.5314331054688,96.25,2
128,humanoid-walk,1501000.0,860.7166137695312,96.61459350585938,2
128,humanoid-walk,1526000.0,894.7906494140625,96.77084350585938,2
128,humanoid-walk,1551000.0,881.1329956054688,97.13542175292967,2
128,humanoid-walk,1576000.0,883.53662109375,97.39583587646484,2
128,humanoid-walk,1601000.0,886.8078002929688,97.60417175292967,2
128,humanoid-walk,1626000.0,887.7115478515625,98.125,2
128,humanoid-walk,1651000.0,888.9065551757812,97.91667175292967,2
128,humanoid-walk,1676000.0,889.5390625,97.39583587646484,2
128,humanoid-walk,1701000.0,892.9567260742188,98.02084350585938,2
128,humanoid-walk,1726000.0,894.0232543945312,97.55209350585938,2
128,humanoid-walk,1751000.0,872.755859375,97.8125,2
128,humanoid-walk,1776000.0,908.8641967773438,98.28125,2
128,humanoid-walk,1801000.0,886.0919799804688,97.76041412353516,2
128,humanoid-walk,1826000.0,886.9136962890625,98.38542938232422,2
128,humanoid-walk,1851000.0,898.1463012695312,98.28125762939452,2
128,humanoid-walk,1876000.0,915.5686645507812,98.02083587646484,2
128,humanoid-walk,1901000.0,901.283203125,98.12500762939452,2
128,humanoid-walk,1926000.0,880.7625122070312,98.28125,2
128,humanoid-walk,1951000.0,896.15771484375,98.02084350585938,2
128,humanoid-walk,1976000.0,836.9813842773438,98.125,2
128,humanoid-walk,2001000.0,902.2091674804688,98.07292175292967,2
128,humanoid-walk,2026000.0,892.0496215820312,98.33333587646484,2
128,humanoid-walk,2051000.0,902.5951538085938,98.07292175292967,2
128,humanoid-walk,2076000.0,901.4850463867188,98.48958587646484,2
128,humanoid-walk,2101000.0,895.498046875,98.48958587646484,2
128,humanoid-walk,2126000.0,897.7133178710938,98.22917175292967,2
128,humanoid-walk,2151000.0,896.1986694335938,98.02082824707033,2
128,humanoid-walk,2176000.0,889.39990234375,98.48957824707033,2
128,humanoid-walk,2201000.0,903.8362426757812,98.43750762939452,2
128,humanoid-walk,2226000.0,900.5263671875,97.60417175292967,2
128,humanoid-walk,2251000.0,897.2791137695312,98.02084350585938,2
128,humanoid-walk,2276000.0,891.3297119140625,98.22917175292967,2
128,humanoid-walk,2301000.0,895.2637939453125,97.91666412353516,2
128,humanoid-walk,2326000.0,902.4810791015624,98.59375,2
128,humanoid-walk,2351000.0,900.1139526367188,97.76042175292967,2
128,humanoid-walk,2376000.0,898.6618041992188,98.07292175292967,2
128,humanoid-walk,2401000.0,896.8958129882812,98.4375,2
128,humanoid-walk,2426000.0,908.13134765625,98.4375,2
128,humanoid-walk,2451000.0,901.0560913085938,98.02084350585938,2
128,humanoid-walk,2476000.0,895.0367431640625,98.69792175292967,2
128,humanoid-walk,2501000.0,901.5763549804688,98.90625762939452,2
128,humanoid-walk,2526000.0,904.8265991210938,98.48958587646484,2
128,humanoid-walk,2551000.0,906.62060546875,98.12500762939452,2
128,humanoid-walk,2576000.0,904.6869506835938,98.02082824707033,2
128,humanoid-walk,2601000.0,905.9216918945312,98.43750762939452,2
128,humanoid-walk,2626000.0,902.6166381835938,98.22916412353516,2
128,humanoid-walk,2651000.0,912.6544189453124,97.86458587646484,2
128,humanoid-walk,2676000.0,911.5990600585938,98.85417175292967,2
128,humanoid-walk,2701000.0,910.8827514648438,98.12500762939452,2
128,humanoid-walk,2726000.0,908.0675659179688,97.86458587646484,2
128,humanoid-walk,2751000.0,893.7515869140625,98.33334350585938,2
128,humanoid-walk,2776000.0,910.8469848632812,98.48958587646484,2
128,humanoid-walk,2801000.0,898.0006103515625,98.59375762939452,2
128,humanoid-walk,2826000.0,910.740234375,98.85416412353516,2
128,humanoid-walk,2851000.0,887.2667846679688,98.48958587646484,2
128,humanoid-walk,2876000.0,902.4578247070312,98.80208587646484,2
128,humanoid-walk,2901000.0,912.8709106445312,99.01041412353516,2
128,humanoid-walk,2926000.0,908.0826416015624,98.69792175292967,2
128,humanoid-walk,2951000.0,908.5270385742188,98.43750762939452,2
128,humanoid-walk,2976000.0,907.4348754882812,98.85417938232422,2
128,humanoid-walk,3001000.0,902.8837890625,99.0625,2
128,humanoid-walk,3026000.0,903.3662109375,98.64584350585938,2
128,humanoid-walk,3051000.0,887.8756713867188,98.48958587646484,2
128,humanoid-walk,3076000.0,898.5349731445312,98.69792175292967,2
128,humanoid-walk,3101000.0,908.4293823242188,98.59375762939452,2
128,humanoid-walk,3126000.0,895.4992065429688,98.90625,2
128,humanoid-walk,3151000.0,906.5009765625,98.85417175292967,2
128,humanoid-walk,3176000.0,871.8746337890625,99.01042175292967,2
128,humanoid-walk,3201000.0,898.9591674804688,98.22917175292967,2
128,humanoid-walk,3226000.0,917.7714233398438,98.95834350585938,2
128,humanoid-walk,3251000.0,904.5375366210938,98.54167938232422,2
128,humanoid-walk,3276000.0,907.5328979492188,98.22917938232422,2
128,humanoid-walk,3301000.0,907.27734375,98.64583587646484,2
128,humanoid-walk,3326000.0,915.5240478515624,98.02084350585938,2
128,humanoid-walk,3351000.0,908.1857299804688,98.69792175292967,2
128,humanoid-walk,3376000.0,913.7352905273438,98.28125762939452,2
128,humanoid-walk,3401000.0,902.94921875,98.17708587646484,2
128,humanoid-walk,3426000.0,894.5896606445312,98.54167175292967,2
128,humanoid-walk,3451000.0,908.6494140625,98.69792175292967,2
128,humanoid-walk,3476000.0,917.9817504882812,98.59375,2
128,humanoid-walk,3501000.0,910.7742309570312,99.16667175292967,2
128,humanoid-walk,3526000.0,903.2078247070312,98.54167175292967,2
128,humanoid-walk,3551000.0,912.2035522460938,98.59375762939452,2
128,humanoid-walk,3576000.0,907.9444580078124,99.16666412353516,2
128,humanoid-walk,3601000.0,915.4684448242188,98.48958587646484,2
128,humanoid-walk,3626000.0,907.8427734375,98.90625,2
128,humanoid-walk,3651000.0,916.9622192382812,98.85417175292967,2
128,humanoid-walk,3676000.0,918.4734497070312,98.80208587646484,2
128,humanoid-walk,3701000.0,915.6292114257812,98.85417938232422,2
128,humanoid-walk,3726000.0,914.6881103515624,98.69792175292967,2
128,humanoid-walk,3751000.0,912.4786376953124,98.59375762939452,2
128,humanoid-walk,3776000.0,908.28662109375,99.01042175292967,2
128,humanoid-walk,3801000.0,901.5309448242188,98.54167938232422,2
128,humanoid-walk,3826000.0,906.9899291992188,98.69791412353516,2
128,humanoid-walk,3851000.0,907.7555541992188,99.16666412353516,2
