fsq_levels,env,env_step,time,episode_reward,active_percent,seed
[8],humanoid-walk,226000.0,0,150.07041931152344,100.0,2
[8],humanoid-walk,251000.0,0,185.9352874755859,100.0,2
[8],humanoid-walk,276000.0,0,208.42588806152344,100.0,2
[8],humanoid-walk,301000.0,0,234.3394317626953,100.0,2
[8],humanoid-walk,326000.0,0,269.5752868652344,100.0,2
[8],humanoid-walk,351000.0,0,277.3314514160156,100.0,2
[8],humanoid-walk,376000.0,0,320.81304931640625,100.0,2
[8],humanoid-walk,401000.0,0,365.4457702636719,100.0,2
[8],humanoid-walk,426000.0,0,393.6769714355469,100.0,2
[8],humanoid-walk,451000.0,0,512.572265625,100.0,2
[8],humanoid-walk,476000.0,0,567.00830078125,100.0,2
[8],humanoid-walk,501000.0,0,622.9791870117188,100.0,2
[8],humanoid-walk,526000.0,0,622.7874145507812,100.0,2
[8],humanoid-walk,551000.0,0,661.9476928710938,100.0,2
[8],humanoid-walk,576000.0,0,747.2495727539062,100.0,2
[8],humanoid-walk,601000.0,0,745.9588623046875,100.0,2
[8],humanoid-walk,626000.0,0,782.7618408203125,100.0,2
[8],humanoid-walk,651000.0,0,850.2365112304688,100.0,2
[8],humanoid-walk,676000.0,0,874.8458862304688,100.0,2
[8],humanoid-walk,701000.0,0,877.4595947265625,100.0,2
[8],humanoid-walk,726000.0,0,868.1591186523438,100.0,2
[8],humanoid-walk,751000.0,0,836.7009887695312,100.0,2
[8],humanoid-walk,776000.0,0,870.3400268554688,100.0,2
[8],humanoid-walk,801000.0,0,900.71337890625,100.0,2
[8],humanoid-walk,826000.0,0,889.4506225585938,100.0,2
[8],humanoid-walk,851000.0,0,898.52734375,100.0,2
[8],humanoid-walk,876000.0,0,901.7019653320312,100.0,2
[8],humanoid-walk,901000.0,0,889.7338256835938,100.0,2
[8],humanoid-walk,926000.0,0,851.2914428710938,100.0,2
[8],humanoid-walk,951000.0,0,896.4367065429688,100.0,2
[8],humanoid-walk,976000.0,0,905.2060546875,100.0,2
[8],humanoid-walk,1001000.0,0,867.7028198242188,100.0,2
[8],humanoid-walk,1026000.0,0,880.2102661132812,100.0,2
[8],humanoid-walk,1051000.0,0,914.28125,100.0,2
[8],humanoid-walk,1076000.0,0,893.990234375,100.0,2
[8],humanoid-walk,1101000.0,0,914.0875244140624,100.0,2
[8],humanoid-walk,1126000.0,0,906.9940795898438,100.0,2
[8],humanoid-walk,1151000.0,0,910.2556762695312,100.0,2
[8],humanoid-walk,1176000.0,0,898.0977783203125,100.0,2
[8],humanoid-walk,1201000.0,0,907.0992431640624,100.0,2
[8],humanoid-walk,1226000.0,0,899.7066650390625,100.0,2
[8],humanoid-walk,1251000.0,0,911.8339233398438,100.0,2
[8],humanoid-walk,1276000.0,0,887.3173828125,100.0,2
[8],humanoid-walk,1301000.0,0,904.6508178710938,100.0,2
[8],humanoid-walk,1326000.0,0,900.6862182617188,100.0,2
[8],humanoid-walk,1351000.0,0,909.7406616210938,100.0,2
[8],humanoid-walk,1376000.0,0,911.6381225585938,100.0,2
[8],humanoid-walk,1401000.0,0,913.6893920898438,100.0,2
[8],humanoid-walk,1426000.0,0,912.7763671875,100.0,2
[8],humanoid-walk,1451000.0,0,915.1145629882812,100.0,2
[8],humanoid-walk,1476000.0,0,915.3082275390624,100.0,2
[8],humanoid-walk,1501000.0,0,922.021484375,100.0,2
[8],humanoid-walk,1526000.0,0,925.5538940429688,100.0,2
[8],humanoid-walk,1551000.0,0,927.3341064453124,100.0,2
[8],humanoid-walk,1576000.0,0,911.0572509765624,100.0,2
[8],humanoid-walk,1601000.0,0,922.6661987304688,100.0,2
[8],humanoid-walk,1626000.0,0,922.5938720703124,100.0,2
[8],humanoid-walk,1651000.0,0,905.6453247070312,100.0,2
[8],humanoid-walk,1676000.0,0,910.9777221679688,100.0,2
[8],humanoid-walk,1701000.0,0,907.5460205078124,100.0,2
[8],humanoid-walk,1726000.0,0,911.7382202148438,100.0,2
[8],humanoid-walk,1751000.0,0,924.2321166992188,100.0,2
[8],humanoid-walk,1776000.0,0,921.2230834960938,100.0,2
[8],humanoid-walk,1801000.0,0,917.20361328125,100.0,2
[8],humanoid-walk,1826000.0,0,917.4330444335938,100.0,2
[8],humanoid-walk,1851000.0,0,925.3203125,100.0,2
[8],humanoid-walk,1876000.0,0,928.1062622070312,100.0,2
[8],humanoid-walk,1901000.0,0,915.3777465820312,100.0,2
[8],humanoid-walk,1926000.0,0,923.3884887695312,100.0,2
[8],humanoid-walk,1951000.0,0,917.4390869140624,100.0,2
[8],humanoid-walk,1976000.0,0,933.6378173828124,100.0,2
[8],humanoid-walk,2001000.0,0,930.8414306640624,100.0,2
[8],humanoid-walk,2026000.0,0,928.9138793945312,100.0,2
[8],humanoid-walk,2051000.0,0,919.1679077148438,100.0,2
[8],humanoid-walk,2076000.0,0,917.5889892578124,100.0,2
[8],humanoid-walk,2101000.0,0,924.4850463867188,100.0,2
[8],humanoid-walk,2126000.0,0,916.2188720703124,100.0,2
[8],humanoid-walk,2151000.0,0,920.5521850585938,100.0,2
[8],humanoid-walk,2176000.0,0,922.1517944335938,100.0,2
[8],humanoid-walk,2201000.0,0,903.9984741210938,100.0,2
[8],humanoid-walk,2226000.0,0,924.6329956054688,100.0,2
[8],humanoid-walk,2251000.0,0,910.3372192382812,100.0,2
[8],humanoid-walk,2276000.0,0,924.8602905273438,100.0,2
[8],humanoid-walk,2301000.0,0,921.3894653320312,100.0,2
[8],humanoid-walk,2326000.0,0,931.01708984375,100.0,2
[8],humanoid-walk,2351000.0,0,923.0536499023438,100.0,2
[8],humanoid-walk,2376000.0,0,927.2722778320312,100.0,2
[8],humanoid-walk,2401000.0,0,929.4560546875,100.0,2
[8],humanoid-walk,2426000.0,0,926.8090209960938,100.0,2
[8],humanoid-walk,2451000.0,0,927.4263916015624,100.0,2
[8],humanoid-walk,2476000.0,0,924.9923706054688,100.0,2
[8],humanoid-walk,2501000.0,0,923.48583984375,100.0,2
[8],humanoid-walk,2526000.0,0,935.8220825195312,100.0,2
[8],humanoid-walk,2551000.0,0,926.6763916015624,100.0,2
[8],humanoid-walk,2576000.0,0,922.6526489257812,100.0,2
[8],humanoid-walk,2601000.0,0,922.9345703125,100.0,2
[8],humanoid-walk,2626000.0,0,927.5361328125,100.0,2
[8],humanoid-walk,2651000.0,0,932.2532348632812,100.0,2
[8],humanoid-walk,2676000.0,0,933.06103515625,100.0,2
[8],humanoid-walk,2701000.0,0,930.1954956054688,100.0,2
[8],humanoid-walk,2726000.0,0,935.3650512695312,100.0,2
[8],humanoid-walk,2751000.0,0,933.8414916992188,100.0,2
[8],humanoid-walk,2776000.0,0,923.6544799804688,100.0,2
[8],humanoid-walk,2801000.0,0,925.7709350585938,100.0,2
[8],humanoid-walk,2826000.0,0,906.3583984375,100.0,2
[8],humanoid-walk,2851000.0,0,931.7350463867188,100.0,2
[8],humanoid-walk,2876000.0,0,933.5220947265624,100.0,2
[8],humanoid-walk,2901000.0,0,932.2713012695312,100.0,2
[8],humanoid-walk,2926000.0,0,932.4945678710938,100.0,2
[8],humanoid-walk,2951000.0,0,928.7095947265624,100.0,2
[8],humanoid-walk,2976000.0,0,932.3392944335938,100.0,2
[8],humanoid-walk,3001000.0,0,931.4293212890624,100.0,2
[8],humanoid-walk,3026000.0,0,927.3419799804688,100.0,2
[8],humanoid-walk,3051000.0,0,928.4122924804688,100.0,2
[8],humanoid-walk,3076000.0,0,930.7882080078124,100.0,2
[8],humanoid-walk,3101000.0,0,927.6679077148438,100.0,2
[8],humanoid-walk,3126000.0,0,926.6656494140624,100.0,2
[8],humanoid-walk,3151000.0,0,930.2914428710938,100.0,2
[8],humanoid-walk,3176000.0,0,918.5505981445312,100.0,2
[8],humanoid-walk,3201000.0,0,928.6918334960938,100.0,2
[8],humanoid-walk,3226000.0,0,945.8798828125,100.0,2
[8],humanoid-walk,3251000.0,0,930.7158203125,100.0,2
[8],humanoid-walk,3276000.0,0,930.2222900390624,100.0,2
[8],humanoid-walk,3301000.0,0,918.4947509765624,100.0,2
[8],humanoid-walk,3326000.0,0,936.5367431640624,100.0,2
[8],humanoid-walk,3351000.0,0,925.9195556640624,100.0,2
[8],humanoid-walk,3376000.0,0,937.3533325195312,100.0,2
[8],humanoid-walk,3401000.0,0,926.9816284179688,100.0,2
[8],humanoid-walk,3426000.0,0,927.96142578125,100.0,2
[8],humanoid-walk,3451000.0,0,932.1016845703124,100.0,2
[8],humanoid-walk,3476000.0,0,928.958984375,100.0,2
[8],humanoid-walk,3501000.0,0,935.4857788085938,100.0,2
[8],humanoid-walk,3526000.0,0,932.6339721679688,100.0,2
[8],humanoid-walk,3551000.0,0,933.7496337890624,100.0,2
[8],humanoid-walk,3576000.0,0,931.0697631835938,100.0,2
[8],humanoid-walk,3601000.0,0,934.7745971679688,100.0,2
[8],humanoid-walk,3626000.0,0,926.7542114257812,100.0,2
[8],humanoid-walk,3651000.0,0,928.10986328125,100.0,2
[8],humanoid-walk,3676000.0,0,933.4973754882812,100.0,2
[8],humanoid-walk,3701000.0,0,924.7930908203124,100.0,2
[8],humanoid-walk,3726000.0,0,932.3347778320312,100.0,2
[8],humanoid-walk,3751000.0,0,934.8136596679688,100.0,2
[8],humanoid-walk,3776000.0,0,933.3052978515624,100.0,2
[8],humanoid-walk,3801000.0,0,935.1580200195312,100.0,2
[8],humanoid-walk,3826000.0,0,926.8829956054688,100.0,2
[8],humanoid-walk,3851000.0,0,925.9612426757812,100.0,2
[8],humanoid-walk,3876000.0,0,930.82373046875,100.0,2
[8],humanoid-walk,3901000.0,0,925.6613159179688,100.0,2
[8],humanoid-walk,3926000.0,0,931.7833251953124,100.0,2
[8],humanoid-walk,3951000.0,0,921.70068359375,100.0,2
[8],humanoid-walk,3976000.0,0,928.1741333007812,100.0,2
[8],humanoid-walk,1000.0,0,1.030354380607605,85.31494140625,3
[8],humanoid-walk,26000.0,0,1.3996723890304563,100.0,3
[8],humanoid-walk,51000.0,0,0.9190309643745422,100.0,3
[8],humanoid-walk,76000.0,0,1.492162823677063,100.0,3
[8],humanoid-walk,101000.0,0,1.135141372680664,100.0,3
[8],humanoid-walk,126000.0,0,2.550109624862671,100.0,3
[8],humanoid-walk,151000.0,0,58.6431999206543,100.0,3
[8],humanoid-walk,176000.0,0,159.53733825683594,100.0,3
[8],humanoid-walk,201000.0,0,152.95272827148438,100.0,3
[8],humanoid-walk,226000.0,0,197.5704803466797,100.0,3
[8],humanoid-walk,251000.0,0,261.1295471191406,100.0,3
[8],humanoid-walk,276000.0,0,244.81358337402344,100.0,3
[8],humanoid-walk,301000.0,0,262.64935302734375,100.0,3
[8],humanoid-walk,326000.0,0,297.5747375488281,100.0,3
[8],humanoid-walk,351000.0,0,320.8916931152344,100.0,3
[8],humanoid-walk,376000.0,0,321.19744873046875,100.0,3
[8],humanoid-walk,401000.0,0,347.95770263671875,100.0,3
[8],humanoid-walk,426000.0,0,401.6541442871094,100.0,3
[8],humanoid-walk,451000.0,0,430.5904235839844,100.0,3
[8],humanoid-walk,476000.0,0,572.1134643554688,100.0,3
[8],humanoid-walk,501000.0,0,651.454833984375,100.0,3
[8],humanoid-walk,526000.0,0,705.055419921875,100.0,3
[8],humanoid-walk,551000.0,0,803.3704833984375,100.0,3
[8],humanoid-walk,576000.0,0,802.6508178710938,100.0,3
[8],humanoid-walk,601000.0,0,850.3927001953125,100.0,3
[8],humanoid-walk,626000.0,0,832.2224731445312,100.0,3
[8],humanoid-walk,651000.0,0,833.5068359375,100.0,3
[8],humanoid-walk,676000.0,0,827.50390625,100.0,3
[8],humanoid-walk,701000.0,0,847.271484375,100.0,3
[8],humanoid-walk,726000.0,0,845.2133178710938,100.0,3
[8],humanoid-walk,751000.0,0,881.48095703125,100.0,3
[8],humanoid-walk,776000.0,0,879.7443237304688,100.0,3
[8],humanoid-walk,801000.0,0,881.5442504882812,100.0,3
[8],humanoid-walk,826000.0,0,880.11181640625,100.0,3
[8],humanoid-walk,851000.0,0,874.0651245117188,100.0,3
[8],humanoid-walk,876000.0,0,839.3961791992188,100.0,3
[8],humanoid-walk,901000.0,0,898.9390869140625,100.0,3
[8],humanoid-walk,926000.0,0,895.404296875,100.0,3
[8],humanoid-walk,951000.0,0,893.3323364257812,100.0,3
[8],humanoid-walk,976000.0,0,899.8878173828125,100.0,3
[8],humanoid-walk,1001000.0,0,898.2648315429688,100.0,3
[8],humanoid-walk,1026000.0,0,912.36328125,100.0,3
[8],humanoid-walk,1051000.0,0,891.9927978515625,100.0,3
[8],humanoid-walk,1076000.0,0,901.2222900390624,100.0,3
[8],humanoid-walk,1101000.0,0,888.3197631835938,100.0,3
[8],humanoid-walk,1126000.0,0,899.5361328125,100.0,3
[8],humanoid-walk,1151000.0,0,894.6309814453125,100.0,3
[8],humanoid-walk,1176000.0,0,909.2792358398438,100.0,3
[8],humanoid-walk,1201000.0,0,903.0230712890624,100.0,3
[8],humanoid-walk,1226000.0,0,911.0597534179688,100.0,3
[8],humanoid-walk,1251000.0,0,908.7973022460938,100.0,3
[8],humanoid-walk,1276000.0,0,913.5110473632812,100.0,3
[8],humanoid-walk,1301000.0,0,904.8764038085938,100.0,3
[8],humanoid-walk,1326000.0,0,923.9745483398438,100.0,3
[8],humanoid-walk,1351000.0,0,914.853515625,100.0,3
[8],humanoid-walk,1376000.0,0,903.5418090820312,100.0,3
[8],humanoid-walk,1401000.0,0,905.8375244140624,100.0,3
[8],humanoid-walk,1426000.0,0,911.4815673828124,100.0,3
[8],humanoid-walk,1451000.0,0,918.54052734375,100.0,3
[8],humanoid-walk,1476000.0,0,918.5816650390624,100.0,3
[8],humanoid-walk,1501000.0,0,905.1798706054688,100.0,3
[8],humanoid-walk,1526000.0,0,929.8064575195312,100.0,3
[8],humanoid-walk,1551000.0,0,916.64208984375,100.0,3
[8],humanoid-walk,1576000.0,0,925.1256713867188,100.0,3
[8],humanoid-walk,1601000.0,0,921.10400390625,100.0,3
[8],humanoid-walk,1626000.0,0,921.1321411132812,100.0,3
[8],humanoid-walk,1651000.0,0,913.9213256835938,100.0,3
[8],humanoid-walk,1676000.0,0,923.0001831054688,100.0,3
[8],humanoid-walk,1701000.0,0,917.1286010742188,100.0,3
[8],humanoid-walk,1726000.0,0,925.7489624023438,100.0,3
[8],humanoid-walk,1751000.0,0,919.814453125,100.0,3
[8],humanoid-walk,1776000.0,0,917.3291015625,100.0,3
[8],humanoid-walk,1801000.0,0,931.1605834960938,100.0,3
[8],humanoid-walk,1826000.0,0,922.6832275390624,100.0,3
[8],humanoid-walk,1851000.0,0,908.9168090820312,100.0,3
[8],humanoid-walk,1876000.0,0,914.8369140625,100.0,3
[8],humanoid-walk,1901000.0,0,927.6884155273438,100.0,3
[8],humanoid-walk,1926000.0,0,924.3512573242188,100.0,3
[8],humanoid-walk,1951000.0,0,918.376953125,100.0,3
[8],humanoid-walk,1976000.0,0,929.93603515625,100.0,3
[8],humanoid-walk,2001000.0,0,923.0712890625,100.0,3
[8],humanoid-walk,2026000.0,0,924.494140625,100.0,3
[8],humanoid-walk,2051000.0,0,922.6293334960938,100.0,3
[8],humanoid-walk,2076000.0,0,923.0777587890624,100.0,3
[8],humanoid-walk,2101000.0,0,919.5104370117188,100.0,3
[8],humanoid-walk,2126000.0,0,927.9242553710938,100.0,3
[8],humanoid-walk,2151000.0,0,924.6998901367188,100.0,3
[8],humanoid-walk,2176000.0,0,935.6728515625,100.0,3
[8],humanoid-walk,2201000.0,0,929.2694702148438,100.0,3
[8],humanoid-walk,2226000.0,0,937.8611450195312,100.0,3
[8],humanoid-walk,2251000.0,0,933.9584350585938,100.0,3
[8],humanoid-walk,2276000.0,0,926.1846923828124,100.0,3
[8],humanoid-walk,2301000.0,0,924.7283325195312,100.0,3
[8],humanoid-walk,2326000.0,0,923.8135986328124,100.0,3
[8],humanoid-walk,2351000.0,0,914.4617309570312,100.0,3
[8],humanoid-walk,2376000.0,0,923.0193481445312,100.0,3
[8],humanoid-walk,2401000.0,0,931.1076049804688,100.0,3
[8],humanoid-walk,2426000.0,0,935.87548828125,100.0,3
[8],humanoid-walk,2451000.0,0,922.7179565429688,100.0,3
[8],humanoid-walk,2476000.0,0,926.7179565429688,100.0,3
[8],humanoid-walk,2501000.0,0,921.7525634765624,100.0,3
[8],humanoid-walk,2526000.0,0,934.0516967773438,100.0,3
[8],humanoid-walk,2551000.0,0,917.8370971679688,100.0,3
[8],humanoid-walk,2576000.0,0,935.4584350585938,100.0,3
[8],humanoid-walk,2601000.0,0,938.2071533203124,100.0,3
[8],humanoid-walk,2626000.0,0,927.7872924804688,100.0,3
[8],humanoid-walk,2651000.0,0,936.68017578125,100.0,3
[8],humanoid-walk,2676000.0,0,924.544921875,100.0,3
[8],humanoid-walk,2701000.0,0,932.04052734375,100.0,3
[8],humanoid-walk,2726000.0,0,941.9588012695312,100.0,3
[8],humanoid-walk,2751000.0,0,928.9779663085938,100.0,3
[8],humanoid-walk,2776000.0,0,929.0990600585938,100.0,3
[8],humanoid-walk,2801000.0,0,938.81689453125,100.0,3
[8],humanoid-walk,2826000.0,0,940.06640625,100.0,3
[8],humanoid-walk,2851000.0,0,927.5513916015624,100.0,3
[8],humanoid-walk,2876000.0,0,935.2166137695312,100.0,3
[8],humanoid-walk,2901000.0,0,928.6729736328124,100.0,3
[8],humanoid-walk,2926000.0,0,939.1134033203124,100.0,3
[8],humanoid-walk,2951000.0,0,927.4456176757812,100.0,3
[8],humanoid-walk,2976000.0,0,928.0753784179688,100.0,3
[8],humanoid-walk,3001000.0,0,929.7902221679688,100.0,3
[8],humanoid-walk,3026000.0,0,938.5853881835938,100.0,3
[8],humanoid-walk,3051000.0,0,927.9895629882812,100.0,3
[8],humanoid-walk,3076000.0,0,931.072265625,100.0,3
[8],humanoid-walk,3101000.0,0,919.365234375,100.0,3
[8],humanoid-walk,3126000.0,0,936.8689575195312,100.0,3
[8],humanoid-walk,3151000.0,0,934.2382202148438,100.0,3
[8],humanoid-walk,3176000.0,0,920.0458984375,100.0,3
[8],humanoid-walk,3201000.0,0,933.2839965820312,100.0,3
[8],humanoid-walk,3226000.0,0,931.3189697265624,100.0,3
[8],humanoid-walk,3251000.0,0,939.7060546875,100.0,3
[8],humanoid-walk,3276000.0,0,925.0836791992188,100.0,3
[8],humanoid-walk,3301000.0,0,930.1384887695312,100.0,3
[8],humanoid-walk,3326000.0,0,919.2184448242188,100.0,3
[8],humanoid-walk,3351000.0,0,930.0280151367188,100.0,3
[8],humanoid-walk,3376000.0,0,926.1511840820312,100.0,3
[8],humanoid-walk,3401000.0,0,933.6920166015624,100.0,3
[8],humanoid-walk,3426000.0,0,918.8812866210938,100.0,3
[8],humanoid-walk,3451000.0,0,914.48876953125,100.0,3
[8],humanoid-walk,3476000.0,0,934.3568725585938,100.0,3
[8],humanoid-walk,3501000.0,0,921.6285400390624,100.0,3
[8],humanoid-walk,3526000.0,0,937.5873413085938,100.0,3
[8],humanoid-walk,3551000.0,0,924.8115234375,100.0,3
[8],humanoid-walk,3576000.0,0,920.5082397460938,100.0,3
[8],humanoid-walk,3601000.0,0,924.9721069335938,100.0,3
[8],humanoid-walk,3626000.0,0,933.6259765625,100.0,3
[8],humanoid-walk,3651000.0,0,929.8812866210938,100.0,3
[8],humanoid-walk,3676000.0,0,931.8759765625,100.0,3
[8],humanoid-walk,3701000.0,0,942.1964721679688,100.0,3
[8],humanoid-walk,3726000.0,0,934.0230712890624,100.0,3
[8],humanoid-walk,3751000.0,0,933.2265625,100.0,3
[8],humanoid-walk,3776000.0,0,931.9472045898438,100.0,3
[8],humanoid-walk,3801000.0,0,929.4909057617188,100.0,3
[8],humanoid-walk,3826000.0,0,940.6237182617188,100.0,3
[8],humanoid-walk,3851000.0,0,914.65478515625,100.0,3
[8],humanoid-walk,3876000.0,0,929.6435546875,100.0,3
[8],humanoid-walk,3901000.0,0,936.9137573242188,100.0,3
[8],humanoid-walk,3926000.0,0,929.1325073242188,100.0,3
[8],humanoid-walk,3951000.0,0,919.1201171875,100.0,3
[8],humanoid-walk,3976000.0,0,922.5617065429688,100.0,3
"[8, 8]",dog-run,1000.0,0,8.917445182800293,59.57183837890625,1
"[8, 8]",dog-run,26000.0,0,6.23018217086792,98.47412109375,1
"[8, 8]",dog-run,51000.0,0,12.009878158569336,99.99847412109376,1
"[8, 8]",dog-run,76000.0,0,32.713768005371094,99.981689453125,1
"[8, 8]",dog-run,101000.0,0,69.65541076660156,99.97406005859376,1
"[8, 8]",dog-run,126000.0,0,92.5329132080078,99.9725341796875,1
"[8, 8]",dog-run,151000.0,0,115.84535217285156,99.981689453125,1
"[8, 8]",dog-run,176000.0,0,128.463134765625,99.97406005859376,1
"[8, 8]",dog-run,201000.0,0,146.75926208496094,99.86419677734376,1
"[8, 8]",dog-run,226000.0,0,148.5582275390625,99.615478515625,1
"[8, 8]",dog-run,251000.0,0,167.526611328125,99.51629638671876,1
"[8, 8]",dog-run,276000.0,0,189.9405975341797,99.4110107421875,1
"[8, 8]",dog-run,301000.0,0,204.08401489257812,99.5147705078125,1
"[8, 8]",dog-run,326000.0,0,211.14439392089844,99.42474365234376,1
"[8, 8]",dog-run,351000.0,0,218.26109313964844,99.01580810546876,1
"[8, 8]",dog-run,376000.0,0,250.4103851318359,99.1424560546875,1
"[8, 8]",dog-run,401000.0,0,281.7189636230469,99.11346435546876,1
"[8, 8]",dog-run,426000.0,0,327.1366271972656,98.87847900390624,1
"[8, 8]",dog-run,451000.0,0,351.7234191894531,98.211669921875,1
"[8, 8]",dog-run,476000.0,0,354.7318115234375,98.760986328125,1
"[8, 8]",dog-run,501000.0,0,364.5007019042969,98.565673828125,1
"[8, 8]",dog-run,526000.0,0,414.8836364746094,99.1607666015625,1
"[8, 8]",dog-run,551000.0,0,408.2513122558594,99.1241455078125,1
"[8, 8]",dog-run,576000.0,0,433.8469848632813,98.2208251953125,1
"[8, 8]",dog-run,601000.0,0,449.2184753417969,97.91717529296876,1
"[8, 8]",dog-run,626000.0,0,433.05615234375,97.90802001953124,1
"[8, 8]",dog-run,651000.0,0,461.1865234375,97.7203369140625,1
"[8, 8]",dog-run,676000.0,0,469.48583984375,97.1160888671875,1
"[8, 8]",dog-run,701000.0,0,473.13580322265625,96.80633544921876,1
"[8, 8]",dog-run,726000.0,0,482.5797424316406,96.47369384765624,1
"[8, 8]",dog-run,751000.0,0,466.7778015136719,96.57440185546876,1
"[8, 8]",dog-run,776000.0,0,473.3119201660156,96.48895263671876,1
"[8, 8]",dog-run,801000.0,0,492.3854675292969,96.5545654296875,1
"[8, 8]",dog-run,826000.0,0,506.3755798339844,97.4334716796875,1
"[8, 8]",dog-run,851000.0,0,505.7127075195313,98.13079833984376,1
"[8, 8]",dog-run,876000.0,0,525.7288208007812,97.9522705078125,1
"[8, 8]",dog-run,901000.0,0,515.9002075195312,98.394775390625,1
"[8, 8]",dog-run,926000.0,0,518.8964233398438,98.8189697265625,1
"[8, 8]",dog-run,951000.0,0,518.5388793945312,98.3245849609375,1
"[8, 8]",dog-run,976000.0,0,513.8523559570312,98.25286865234376,1
"[8, 8]",dog-run,1001000.0,0,549.66552734375,98.52142333984376,1
"[8, 8]",dog-run,1026000.0,0,529.9724731445312,98.5015869140625,1
"[8, 8]",dog-run,1051000.0,0,561.7239379882812,98.74114990234376,1
"[8, 8]",dog-run,1076000.0,0,559.1434936523438,98.85406494140624,1
"[8, 8]",dog-run,1101000.0,0,554.4845581054688,98.55804443359376,1
"[8, 8]",dog-run,1126000.0,0,550.46484375,98.0499267578125,1
"[8, 8]",dog-run,1151000.0,0,535.8693237304688,98.10028076171876,1
"[8, 8]",dog-run,1176000.0,0,562.3970336914062,97.4853515625,1
"[8, 8]",dog-run,1201000.0,0,556.54541015625,96.6552734375,1
"[8, 8]",dog-run,1226000.0,0,574.10107421875,96.41265869140624,1
"[8, 8]",dog-run,1251000.0,0,577.955078125,96.44012451171876,1
"[8, 8]",dog-run,1276000.0,0,572.7970581054688,96.563720703125,1
"[8, 8]",dog-run,1301000.0,0,595.83349609375,96.92535400390624,1
"[8, 8]",dog-run,1326000.0,0,582.0431518554688,97.1588134765625,1
"[8, 8]",dog-run,1351000.0,0,571.1558837890625,96.978759765625,1
"[8, 8]",dog-run,1376000.0,0,604.1911010742188,97.3541259765625,1
"[8, 8]",dog-run,1401000.0,0,603.4794921875,97.9278564453125,1
"[8, 8]",dog-run,1426000.0,0,583.8763427734375,97.7386474609375,1
"[8, 8]",dog-run,1451000.0,0,613.22509765625,97.900390625,1
"[8, 8]",dog-run,1476000.0,0,610.3619384765625,97.52197265625,1
"[8, 8]",dog-run,1501000.0,0,618.4691772460938,97.5616455078125,1
"[8, 8]",dog-run,1526000.0,0,612.8134765625,97.7813720703125,1
"[8, 8]",dog-run,1551000.0,0,594.3208618164062,97.552490234375,1
"[8, 8]",dog-run,1576000.0,0,599.878173828125,97.95074462890624,1
"[8, 8]",dog-run,1601000.0,0,630.8002319335938,97.97821044921876,1
"[8, 8]",dog-run,1626000.0,0,619.4556884765625,97.83782958984376,1
"[8, 8]",dog-run,1651000.0,0,627.8942260742188,98.14910888671876,1
"[8, 8]",dog-run,1676000.0,0,642.7086181640625,98.1719970703125,1
"[8, 8]",dog-run,1701000.0,0,628.3814086914062,98.419189453125,1
"[8, 8]",dog-run,1726000.0,0,639.2286376953125,98.4130859375,1
"[8, 8]",dog-run,1751000.0,0,633.9664916992188,98.4893798828125,1
"[8, 8]",dog-run,1776000.0,0,642.2765502929688,98.38104248046876,1
"[8, 8]",dog-run,1801000.0,0,620.9638061523438,98.3062744140625,1
"[8, 8]",dog-run,1826000.0,0,636.9025268554688,98.040771484375,1
"[8, 8]",dog-run,1851000.0,0,632.5651245117188,98.0560302734375,1
"[8, 8]",dog-run,1876000.0,0,593.8489379882812,98.17962646484376,1
"[8, 8]",dog-run,1901000.0,0,643.8175048828125,98.4100341796875,1
"[8, 8]",dog-run,1926000.0,0,640.6295776367188,98.2940673828125,1
"[8, 8]",dog-run,1000.0,0,4.467495441436768,59.78240966796875,2
"[8, 8]",dog-run,26000.0,0,8.569610595703125,97.11456298828124,2
"[8, 8]",dog-run,51000.0,0,11.947176933288574,99.93133544921876,2
"[8, 8]",dog-run,76000.0,0,48.45781707763672,99.95880126953124,2
"[8, 8]",dog-run,101000.0,0,60.96772003173828,99.9847412109375,2
"[8, 8]",dog-run,126000.0,0,84.2382583618164,99.94659423828124,2
"[8, 8]",dog-run,151000.0,0,94.72621154785156,99.9114990234375,2
"[8, 8]",dog-run,176000.0,0,99.6725845336914,99.932861328125,2
"[8, 8]",dog-run,201000.0,0,111.39532470703124,99.89166259765624,2
"[8, 8]",dog-run,226000.0,0,117.62684631347656,99.69329833984376,2
"[8, 8]",dog-run,251000.0,0,129.6652069091797,99.90081787109376,2
"[8, 8]",dog-run,276000.0,0,135.78326416015625,99.62158203125,2
"[8, 8]",dog-run,301000.0,0,133.396484375,99.5269775390625,2
"[8, 8]",dog-run,326000.0,0,133.22450256347656,99.81231689453124,2
"[8, 8]",dog-run,351000.0,0,149.59149169921875,99.82757568359376,2
"[8, 8]",dog-run,376000.0,0,177.69842529296875,99.591064453125,2
"[8, 8]",dog-run,401000.0,0,212.4404754638672,99.713134765625,2
"[8, 8]",dog-run,426000.0,0,236.68142700195312,99.80010986328124,2
"[8, 8]",dog-run,451000.0,0,231.0888671875,99.64599609375,2
"[8, 8]",dog-run,476000.0,0,253.56689453125,99.7650146484375,2
"[8, 8]",dog-run,501000.0,0,285.6918640136719,99.81842041015624,2
"[8, 8]",dog-run,526000.0,0,290.4701232910156,99.5880126953125,2
"[8, 8]",dog-run,551000.0,0,283.707763671875,99.69329833984376,2
